"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"1","Nathan MacKinnon","COL","C","60","985.15","25","36","24","12","61","76.25","166","15.06","15.22","291","220","164","59","7","18","14","7","7","0","0","14","99","14","39","48","24","435","439","49.77"
"2","Nikita Kucherov","T.B","R","56","813.1166666666667","19","31","17","14","50","83.33","104","18.27","11.14","255","183","116","36","3","18","22","11","11","0","0","17","55","15","20","32","22","0","0","-"
"3","Martin Necas","COL","C","58","930.0166666666667","18","32","18","14","50","70.42","96","18.75","10.27","212","144","120","40","2","15","24","12","12","0","0","20","74","12","60","73","20","7","6","53.85"
"4","Mark Scheifele","WPG","C","61","1000.0666666666667","19","29","19","10","48","78.69","76","25.00","12.49","162","130","126","62","2","14","10","5","5","0","0","17","65","17","21","73","29","342","403","45.91"
"5","Macklin Celebrini","S.J","C","60","931.5666666666667","19","28","19","9","47","83.93","116","16.38","12.44","219","168","146","51","3","26","24","12","12","0","0","27","77","28","29","57","34","377","404","48.27"
"6","Connor McDavid","EDM","C","63","1065.2166666666667","16","28","17","11","44","74.58","138","11.59","18.34","252","209","168","75","2","27","20","10","10","0","0","29","82","18","29","67","22","279","309","47.45"
"7","Kyle Connor","WPG","L","61","967.7166666666667","18","24","15","9","42","73.68","144","12.50","13.39","253","197","150","53","1","23","16","8","8","0","0","9","40","11","16","27","10","0","0","-"
"8","Ivan Barbashev","VGK","L","63","942.3166666666667","17","24","16","8","41","77.36","87","19.54","11.12","160","131","114","63","4","12","10","5","5","0","0","9","66","14","97","64","31","6","29","17.14"
"9","Leon Draisaitl","EDM","C","60","982.35","16","24","17","7","40","68.97","93","17.20","11","187","150","92","33","2","15","22","11","11","0","0","10","81","23","27","46","13","409","320","56.10"
"10","Zach Werenski","CBJ","D","54","1099.7666666666667","16","23","9","14","39","60.94","139","11.51","6.24","322","210","111","8","3","23","12","6","6","0","0","7","72","18","21","70","58","0","0","-"
"11","Nick Schmaltz","UTA","C","62","878.95","17","21","14","7","38","73.08","100","17.00","11.56","205","150","113","52","6","17","18","9","9","0","0","14","57","27","12","50","34","249","300","45.36"
"12","Mitch Marner","VGK","R","62","853.9666666666667","13","25","16","9","38","79.17","80","16.25","8.44","170","122","92","40","3","14","12","6","6","0","0","10","60","19","20","42","29","108","154","41.22"
"13","David Pastrnak","BOS","R","57","867.8","11","26","22","4","37","82.22","127","8.66","10.75","279","191","119","41","4","23","26","13","13","0","0","22","81","16","60","50","21","1","2","33.33"
"14","Tage Thompson","BUF","C","62","893.9166666666666","25","12","11","1","37","82.22","144","17.36","15.21","278","205","138","56","4","32","25","10","9","1","0","12","45","18","54","52","30","252","292","46.32"
"15","Alex Tuch","BUF","R","61","831.7166666666667","14","22","10","12","36","72.00","107","13.08","11.5","220","183","107","47","0","19","41","15","13","1","1","7","41","22","51","22","43","23","26","46.94"
"16","Jack Eichel","VGK","C","55","813.5166666666667","18","18","12","6","36","70.59","132","13.64","10.84","234","176","94","38","1","22","8","4","4","0","0","12","80","15","29","29","25","337","372","47.53"
"17","Travis Konecny","PHI","R","58","814.6166666666667","17","19","11","8","36","80.00","96","17.71","9.6","172","138","91","46","5","16","29","13","12","1","0","13","74","10","73","50","23","7","19","26.92"
"18","Artemi Panarin","L.A, NYR","L","57","928.45","14","22","12","10","36","76.60","101","13.86","8.65","239","164","119","24","7","17","14","7","7","0","0","12","61","13","8","14","9","0","0","-"
"19","Jason Robertson","DAL","L","62","923.9","18","18","10","8","36","72.00","149","12.08","16.4","275","208","162","60","2","34","16","8","8","0","0","16","68","14","36","57","18","0","1","0.00"
"20","Cutter Gauthier","ANA","L","61","826.8166666666667","20","16","10","6","36","73.47","161","12.42","14.57","317","247","143","45","12","33","20","10","10","0","0","16","53","12","47","40","11","38","43","46.91"
"21","Lane Hutson","MTL","D","61","1126.4666666666667","6","29","17","12","35","51.47","67","8.96","4.25","171","96","62","14","2","11","18","9","9","0","0","10","52","27","23","107","82","0","0","-"
"22","Ryan O'Reilly","NSH","C","61","859.8666666666667","16","18","11","7","34","75.56","81","19.75","12.91","140","123","104","74","2","12","10","5","5","0","0","6","32","28","11","40","34","389","314","55.33"
"23","Charlie Coyle","CBJ","C","61","788.6","10","24","15","9","34","80.95","81","12.35","12.5","147","123","91","57","2","18","8","4","4","0","0","13","37","20","74","25","26","350","321","52.16"
"24","Brock Nelson","COL","C","61","813.8666666666667","20","14","5","9","34","70.83","101","19.80","14.43","167","135","134","68","6","25","20","10","10","0","0","13","38","13","27","65","33","383","378","50.33"
"25","Artturi Lehkonen","COL","L","59","838.5","16","18","13","5","34","56.67","106","15.09","16.71","205","163","158","91","3","17","12","6","6","0","0","7","38","10","38","70","24","3","10","23.08"
"26","Brandon Hagel","T.B","L","55","751.5666666666667","18","16","11","5","34","73.91","115","15.65","15.11","263","184","156","66","3","26","32","15","15","0","0","22","43","13","37","66","20","18","20","47.37"
"27","Cale Makar","COL","D","61","1067.05","13","21","15","6","34","50.75","107","12.15","5.63","287","164","111","12","1","18","22","11","11","0","0","16","54","29","24","29","73","0","0","-"
"28","Matt Boldy","MIN","L","59","812.0","17","17","10","7","34","73.91","123","13.82","15.08","257","198","137","68","7","23","16","8","8","0","0","18","48","12","43","50","31","28","24","53.85"
"29","Tim Stützle","OTT","C","61","831.6166666666667","15","19","11","8","34","70.83","89","16.85","10.59","174","133","118","50","1","14","27","12","11","1","0","23","58","17","79","66","33","224","200","52.83"
"30","Matthew Knies","TOR","L","60","854.3","9","25","17","8","34","85.00","71","12.68","9.32","137","103","102","56","3","10","19","8","7","1","0","11","46","15","117","32","23","0","3","0.00"
"31","Connor Bedard","CHI","C","49","782.35","14","20","14","6","34","85.00","105","13.33","10.85","197","161","104","37","5","12","30","15","15","0","0","10","46","17","18","52","17","149","185","44.61"
"32","Mikko Rantanen","DAL","R","54","802.4","15","18","12","6","33","80.49","79","18.99","9.45","148","117","105","52","6","17","66","26","23","2","1","29","55","16","35","57","23","18","17","51.43"
"33","Clayton Keller","UTA","R","62","903.0666666666667","10","23","17","6","33","62.26","117","8.55","12.67","211","173","117","48","0","21","14","7","7","0","0","16","52","14","6","57","23","10","14","41.67"
"34","Gabriel Vilardi","WPG","C","61","899.6","14","19","9","10","33","62.26","77","18.18","12.55","152","124","109","59","2","17","16","7","7","0","0","24","42","8","14","51","25","26","34","43.33"
"35","Evan Bouchard","EDM","D","63","1123.2166666666667","7","26","15","11","33","50.77","111","6.31","5.91","232","157","75","9","0","28","24","12","12","0","0","9","72","21","24","66","63","0","0","-"
"36","Cole Caufield","MTL","R","61","830.4166666666666","23","10","7","3","33","68.75","117","19.66","14.93","225","182","128","51","5","24","14","7","7","0","0","9","34","16","42","31","14","5","8","38.46"
"37","JJ Peterka","UTA","R","62","858.7166666666667","16","17","7","10","33","78.57","103","15.53","9.79","212","154","93","38","8","12","22","11","11","0","0","7","61","15","13","60","15","6","15","28.57"
"38","Beckett Sennecke","ANA","R","62","876.2","17","16","9","7","33","80.49","108","15.74","13.73","214","167","123","62","1","24","34","17","17","0","0","19","60","13","74","81","18","0","0","-"
"39","John Tavares","TOR","C","63","876.4666666666667","12","20","8","12","32","74.42","100","12.00","14.97","188","148","135","74","5","22","18","9","9","0","0","11","49","15","49","40","18","433","320","57.50"
"40","Jake Guentzel","T.B","C","60","815.15","12","20","13","7","32","68.09","91","13.19","13.34","179","139","134","68","4","29","14","7","7","0","0","14","37","11","23","42","23","79","77","50.64"
"41","William Nylander","TOR","R","46","667.8166666666667","10","22","14","8","32","74.42","63","15.87","6.86","134","101","67","34","3","11","12","6","6","0","0","6","40","17","4","15","12","21","32","39.62"
"42","Jakob Chychrun","WSH","D","62","1152.0166666666667","13","19","10","9","32","50.79","130","10.00","7.64","327","217","104","15","1","30","42","20","20","0","0","13","73","25","49","78","76","0","0","-"
"43","Lucas Raymond","DET","L","61","845.7666666666667","14","18","14","4","32","82.05","91","15.38","8.32","191","139","88","34","1","17","6","3","3","0","0","18","53","21","29","53","21","0","0","-"
"44","Sidney Crosby","PIT","C","56","844.3","14","17","11","6","31","75.61","78","17.95","9.93","150","121","86","45","5","10","24","12","12","0","0","13","53","19","46","25","21","472","421","52.86"
"45","Anthony Mantha","PIT","R","61","742.3666666666667","15","16","8","8","31","73.81","80","18.75","9.79","156","117","92","47","5","17","21","9","8","1","0","11","56","11","37","32","29","6","18","25.00"
"46","Sebastian Aho","CAR","C","62","833.1166666666667","12","19","14","5","31","68.89","88","13.64","11.43","182","148","106","48","3","20","22","11","11","0","0","10","56","17","43","51","16","360","349","50.78"
"47","Kirill Kaprizov","MIN","L","63","1054.4666666666667","12","19","11","8","31","63.27","131","9.16","14.42","267","199","145","64","6","27","16","8","8","0","0","12","74","14","36","42","18","0","2","0.00"
"48","Noah Dobson","MTL","D","61","1078.0666666666666","9","22","12","10","31","50.82","96","9.38","4.08","207","139","48","8","3","19","26","13","13","0","0","8","61","20","34","129","110","0","0","-"
"49","Aliaksei Protas","WSH C,","L","60","882.25","16","15","11","4","31","62.00","105","15.24","14.22","215","174","114","61","4","13","20","10","10","0","0","11","64","15","28","31","22","11","9","55.00"
"50","Dylan Guenther","UTA","R","60","760.4","19","12","11","1","31","79.49","130","14.62","12.32","264","199","126","51","6","25","24","12","12","0","0","9","44","11","43","71","19","19","25","43.18"
"51","Carter Verhaeghe","FLA","C","62","858.1166666666667","11","19","12","7","30","75.00","97","11.34","11.13","212","152","115","49","3","25","28","10","9","0","1","9","40","17","49","65","18","17","22","43.59"
"52","Auston Matthews","TOR","C","57","880.5666666666667","17","13","9","4","30","69.77","153","11.11","17.8","264","222","191","86","5","30","14","7","7","0","0","9","43","25","34","22","64","466","318","59.44"
"53","Alex DeBrincat","DET","R","63","860.8666666666667","12","18","8","10","30","76.92","144","8.33","14.97","295","217","140","41","6","28","8","4","4","0","0","7","54","26","28","47","25","9","19","32.14"
"54","Drake Batherson","OTT","R","58","784.0166666666667","14","16","8","8","30","83.33","90","15.56","11.82","171","141","104","52","1","17","19","8","7","1","0","12","32","16","79","41","17","6","9","40.00"
"55","Jack Quinn","BUF","R","62","794.1666666666666","10","20","15","5","30","69.77","109","9.17","11.53","213","170","121","44","3","17","10","5","5","0","0","7","53","9","28","68","19","1","7","12.50"
"56","Ivan Demidov","MTL","R","61","696.4","9","21","12","9","30","69.77","59","15.25","6.47","124","91","64","25","1","9","14","7","7","0","0","10","42","16","22","49","19","0","0","-"
"57","Alex Ovechkin","WSH","L","64","789.4666666666667","14","15","12","3","29","70.73","101","13.86","13.68","245","172","129","58","3","25","24","12","12","0","0","5","37","8","100","19","11","1","1","50.00"
"58","Tom Wilson","WSH","R","54","711.75","12","17","7","10","29","70.73","70","17.14","9.16","140","104","84","47","3","21","56","18","13","4","1","18","52","11","125","50","27","5","4","55.56"
"59","Sam Bennett","FLA","C","63","825.35","16","13","9","4","29","65.91","117","13.68","14.4","237","177","139","62","0","27","56","20","18","0","2","11","48","14","102","33","24","324","389","45.44"
"60","Rasmus Dahlin","BUF","D","58","1098.95","6","23","12","11","29","55.77","104","5.77","6.16","227","152","73","19","1","20","55","22","20","1","1","20","77","16","46","98","56","0","0","-"
"61","Adrian Kempe","L.A","R","61","858.7666666666667","14","14","9","5","28","75.68","116","12.07","9.22","260","173","113","37","6","20","36","17","17","0","0","9","42","18","100","36","29","34","56","37.78"
"62","Brayden Point","T.B","C","42","555.25","10","18","11","7","28","71.79","51","19.61","6.44","91","69","62","26","2","14","8","4","4","0","0","9","17","7","5","21","13","168","194","46.41"
"63","Mathew Barzal","NYI","C","62","952.4666666666667","11","17","12","5","28","60.87","89","12.36","9.95","182","134","95","48","3","25","26","13","13","0","0","15","62","29","22","37","36","181","268","40.31"
"64","Morgan Geekie","BOS","C","61","812.0166666666667","18","10","5","5","28","80.00","90","20.00","10.2","172","131","90","43","7","9","10","5","5","0","0","15","46","13","89","75","18","48","54","47.06"
"65","Nick Suzuki","MTL","C","61","890.1","6","22","17","5","28","54.90","77","7.79","9.72","172","130","91","30","8","17","6","3","3","0","0","5","38","15","44","56","39","371","366","50.34"
"66","Quinn Hughes","MIN, VAN","D","57","1229.1166666666666","3","25","13","12","28","42.42","106","2.83","5.18","254","155","91","5","0","18","22","11","11","0","0","19","70","20","4","53","56","0","0","-"
"67","Kirill Marchenko","CBJ","R","55","806.4666666666667","15","13","9","4","28","71.79","107","14.02","11.39","233","171","123","42","3","24","26","13","13","0","0","11","59","28","39","57","28","3","4","42.86"
"68","Trevor Zegras","PHI","C","61","895.6666666666666","12","16","11","5","28","62.22","86","13.95","10.14","177","140","100","46","4","15","20","10","10","0","0","11","52","14","25","61","16","48","107","30.97"
"69","Wyatt Johnston","DAL","C","62","912.0666666666667","12","16","10","6","28","63.64","94","12.77","13.49","181","131","123","60","1","22","10","5","5","0","0","12","36","16","29","54","38","241","280","46.26"
"70","Brent Burns","COL","D","61","963.8","9","18","10","8","27","46.55","119","7.56","4.05","279","179","51","7","5","26","20","10","10","0","0","6","63","9","13","28","54","0","0","-"
"71","Mika Zibanejad","NYR","C","61","894.6166666666667","11","16","11","5","27","81.82","112","9.82","12.14","211","168","112","56","1","20","10","5","5","0","0","6","53","21","81","35","28","341","296","53.53"
"72","Filip Forsberg","NSH","L","62","892.3166666666667","16","11","7","4","27","75.00","139","11.51","13.65","300","212","121","50","4","20","22","11","11","0","0","17","58","31","102","37","17","10","16","38.46"
"73","Josh Morrissey","WPG","D","56","1081.3166666666666","8","19","12","7","27","43.55","74","10.81","3.15","172","113","51","4","2","15","20","10","10","0","0","8","55","13","22","69","79","0","0","-"
"74","Mattias Samuelsson","BUF","D","60","1140.7166666666667","9","18","8","10","27","40.30","80","11.25","3.85","177","116","57","9","5","11","16","8","8","0","0","8","53","13","74","119","80","0","0","-"
"75","Connor McMichael","WSH C,","L","60","754.3166666666667","6","21","15","6","27","75.00","84","7.14","11.28","143","118","93","57","6","17","12","6","6","0","0","5","39","16","31","39","26","154","206","42.78"
"76","Vasily Podkolzin","EDM","R","63","877.25","14","13","7","6","27","56.25","91","15.38","10.4","150","127","96","52","4","15","51","13","8","3","2","10","36","9","182","61","28","13","30","30.23"
"77","Luke Evangelista","NSH","R","61","838.6666666666666","7","20","14","6","27","64.29","97","7.22","11.54","190","151","103","45","3","20","14","7","7","0","0","16","36","19","11","80","15","0","1","0.00"
"78","Brad Marchand","FLA","L","52","616.9666666666667","17","9","5","4","26","78.79","87","19.54","9.72","174","136","91","49","5","26","26","13","13","0","0","20","41","9","33","35","13","1","7","12.50"
"79","John Carlson","WSH","D","55","904.5166666666667","6","20","12","8","26","50.98","87","6.90","5.61","204","132","67","18","2","27","24","12","12","0","0","4","69","28","15","52","62","0","0","-"
"80","Marcus Johansson","MIN","L","57","735.85","8","18","12","6","26","63.41","64","12.50","6.68","126","90","65","29","3","12","6","3","3","0","0","8","36","13","21","46","12","5","5","50.00"
"81","Nazem Kadri","CGY","C","61","901.6","10","16","9","7","26","81.25","128","7.81","14.15","242","179","145","66","3","28","18","8","8","0","0","25","49","15","35","63","17","365","391","48.28"
"82","Mattias Ekholm","EDM","D","63","1115.0","5","21","10","11","26","40.00","96","5.21","5.29","225","149","69","23","4","20","26","13","13","0","0","5","70","21","51","90","73","0","0","-"
"83","Taylor Hall","CAR","L","62","757.4166666666666","10","16","9","7","26","72.22","84","11.90","9.81","177","128","100","40","5","15","36","14","13","0","1","14","51","17","34","115","24","13","17","43.33"
"84","Mark Stone","VGK","R","43","573.9166666666666","10","16","10","6","26","72.22","61","16.39","7.42","113","89","69","39","3","7","9","3","2","1","0","9","42","18","15","32","25","2","6","25.00"
"85","Mike Matheson","MTL","D","58","1081.3166666666666","5","21","9","12","26","47.27","74","6.76","3.5","185","108","59","9","1","12","20","10","10","0","0","9","63","17","29","63","74","0","0","-"
"86","Valeri Nichushkin","COL","R","52","682.0666666666667","9","17","8","9","26","65.00","90","10.00","10.93","194","141","104","48","4","19","6","3","3","0","0","9","30","13","42","45","11","2","2","50.00"
"87","Christian Dvorak","PHI","C","60","824.4166666666666","8","18","13","5","26","57.78","79","10.13","13.29","143","121","111","71","6","12","14","7","7","0","0","10","41","13","27","38","29","328","271","54.76"
"88","Tommy Novak","PIT","C","61","743.1666666666666","8","18","13","5","26","70.27","81","9.88","11.16","156","127","110","52","5","11","22","10","10","0","0","4","31","19","10","105","22","114","166","40.71"
"89","Lawson Crouse","UTA","L","61","736.65","14","12","10","2","26","59.09","90","15.56","13.64","184","142","121","72","6","21","16","8","8","0","0","8","33","9","144","26","27","18","27","40.00"
"90","Owen Tippett","PHI","R","61","794.15","13","13","8","5","26","81.25","114","11.40","10.5","222","168","115","51","8","22","12","6","6","0","0","11","56","15","105","43","34","5","7","41.67"
"91","Ryan McLeod","BUF","C","62","785.4","5","21","14","7","26","53.06","51","9.80","5.2","107","78","53","25","3","8","6","3","3","0","0","4","54","17","12","61","20","318","331","49.00"
"92","Andrei Svechnikov","CAR","R","62","809.0166666666667","12","14","9","5","26","65.00","116","10.34","13.68","239","177","136","53","6","19","42","21","21","0","0","13","59","18","108","65","13","6","5","54.55"
"93","Oliver Kapanen","MTL","C","61","704.55","16","10","5","5","26","63.41","88","18.18","11.13","149","130","101","52","3","16","18","9","9","0","0","5","18","9","23","41","36","225","242","48.18"
"94","Will Smith","S.J","C","47","633.4666666666667","12","14","11","3","26","76.47","69","17.39","7.69","147","108","90","30","4","9","8","4","4","0","0","7","44","9","9","17","8","9","25","26.47"
"95","Claude Giroux","OTT","R","61","742.3666666666667","8","17","9","8","25","59.52","75","10.67","7.66","133","107","75","35","2","8","20","10","10","0","0","8","30","11","53","14","15","207","131","61.24"
"96","Oliver Ekman-Larsson","TOR","D","61","1093.1","8","17","8","9","25","42.37","73","10.96","3.65","177","110","47","11","2","13","38","19","19","0","0","13","80","9","66","88","50","0","0","-"
"97","Anders Lee","NYI","L","63","801.9666666666667","7","18","11","7","25","58.14","109","6.42","19.91","218","181","154","100","3","49","20","10","10","0","0","8","36","10","58","56","25","34","29","53.97"
"98","Tyler Toffoli","S.J","C","60","713.0666666666667","9","16","9","7","25","69.44","82","10.98","7.41","182","119","89","30","2","20","6","3","3","0","0","4","38","12","38","24","23","4","15","21.05"
"99","Josh Manson","COL","D","61","953.5166666666667","4","21","11","10","25","39.68","88","4.55","4.91","189","130","59","15","4","23","65","28","25","3","0","12","64","16","120","80","62","0","0","-"
"100","Nikolaj Ehlers","CAR","L","62","793.4","13","12","7","5","25","62.50","111","11.71","10.49","240","174","104","37","5","19","8","4","4","0","0","10","56","15","11","31","14","3","11","21.43"
"101","Viktor Arvidsson","BOS","L","50","589.05","13","12","6","6","25","69.44","107","12.15","11.14","220","167","107","46","5","25","12","5","5","0","0","9","31","10","17","69","23","3","2","60.00"
"102","Troy Terry","ANA","R","46","596.25","8","17","9","8","25","71.43","67","11.94","7.52","144","105","75","39","6","15","12","6","6","0","0","6","31","17","0","35","9","3","3","50.00"
"103","Seth Jarvis","CAR","C","54","702.1166666666667","13","12","5","7","25","71.43","109","11.93","12.28","182","156","124","57","5","13","2","1","1","0","0","10","37","23","69","78","13","19","25","43.18"
"104","Brock Faber","MIN","D","63","1258.0166666666667","12","13","7","6","25","39.06","109","11.01","4.88","239","164","66","11","1","18","27","8","6","1","1","6","66","30","17","103","103","0","0","-"
"105","Josh Doan","BUF","R","62","781.3666666666667","10","15","9","6","25","58.14","99","10.10","15.61","191","151","124","80","7","22","21","9","8","1","0","17","39","37","57","66","25","3","10","23.08"
"106","Juraj Slafkovský","MTL","L","61","830.0666666666667","7","18","10","8","25","59.52","79","8.86","9.95","182","141","101","38","3","14","40","16","15","0","1","10","44","4","84","68","54","8","14","36.36"
"107","Adam Fantilli","CBJ","C","61","921.0","10","15","8","7","25","64.10","109","9.17","13.34","241","169","134","60","3","29","17","7","6","1","0","14","65","17","100","42","36","353","352","50.07"
"108","Sam Malinski","COL","D","61","960.0","3","22","15","7","25","47.17","111","2.70","3.8","280","170","70","4","4","23","18","9","9","0","0","3","52","15","26","153","60","0","0","-"
"109","Collin Graf","S.J","R","59","740.4","12","13","6","7","25","78.13","65","18.46","8.46","129","92","89","55","1","16","6","3","3","0","0","9","37","13","59","29","25","2","10","16.67"
"110","Tyler Bertuzzi","CHI","L","59","850.1166666666667","15","9","4","5","24","63.16","85","17.65","12.01","161","131","112","54","2","20","26","9","8","0","1","17","43","12","36","43","19","33","35","48.53"
"111","Dylan Strome","WSH","C","62","848.9666666666667","9","15","8","7","24","48.98","74","12.16","9.34","132","100","81","44","2","20","18","9","9","0","0","8","40","9","7","21","38","418","318","56.79"
"112","John Marino","UTA","D","62","1104.55","2","22","8","14","24","36.36","42","4.76","2.73","133","73","39","11","1","18","10","5","5","0","0","7","68","16","19","82","47","0","0","-"
"113","Robert Thomas","STL","C","45","619.25","8","16","10","6","24","77.42","47","17.02","5.09","93","67","56","23","2","8","14","6","6","0","0","4","52","18","5","29","18","278","281","49.73"
"114","Miro Heiskanen","DAL","D","60","1058.8666666666666","3","21","9","12","24","47.06","82","3.66","4.11","202","128","51","8","1","17","16","8","8","0","0","9","64","21","11","111","83","0","0","-"
"115","Pavel Dorofeyev","VGK","R","63","841.7666666666667","12","12","8","4","24","70.59","101","11.88","11.69","230","156","133","52","9","17","16","8","8","0","0","7","41","10","23","57","23","0","1","0.00"
"116","Alexis Lafrenière","NYR","L","62","886.6166666666667","10","14","7","7","24","66.67","90","11.11","13.33","190","151","122","63","1","20","14","7","7","0","0","11","32","15","78","67","39","7","22","24.14"
"117","Matty Beniers","SEA","C","61","897.4666666666667","9","15","7","8","24","68.57","72","12.50","9.79","158","123","96","44","3","7","12","5","5","0","0","15","53","10","23","85","46","342","356","49.00"
"118","Jackson Blake","CAR","R","62","826.65","11","13","10","3","24","66.67","88","12.50","13.93","185","142","126","70","4","21","30","15","15","0","0","15","53","18","12","79","21","0","8","0.00"
"119","Leo Carlsson","ANA","C","50","678.5166666666667","11","13","8","5","24","66.67","80","13.75","9.47","161","125","97","44","5","15","10","5","5","0","0","11","50","14","9","30","14","258","300","46.24"
"120","Evgeni Malkin","PIT","C","46","617.1166666666667","7","16","11","5","23","69.70","76","9.21","8.78","124","103","83","39","8","9","47","18","16","1","1","11","62","20","18","41","14","98","119","45.16"
"121","Steven Stamkos","NSH","C","62","816.2166666666667","12","11","5","6","23","71.88","81","14.81","10.95","175","125","111","59","3","20","28","14","14","0","0","9","45","20","64","29","19","157","124","55.87"
"122","Morgan Rielly","TOR","D","60","1039.2166666666667","7","16","5","11","23","41.82","88","7.95","4.58","212","143","64","8","5","17","16","8","8","0","0","4","63","14","23","83","70","0","0","-"
"123","Rasmus Andersson","CGY, VGK","D","62","1090.2166666666667","6","17","14","3","23","45.10","108","5.56","5.56","245","164","61","15","3","19","39","18","17","1","0","14","61","15","27","77","98","0","0","-"
"124","Sam Steel","DAL","C","62","809.9166666666666","7","16","8","8","23","69.70","61","11.48","9.06","110","89","83","45","4","11","22","10","10","0","0","13","31","14","64","69","21","98","91","51.85"
"125","Justin Brazeau","PIT","R","47","542.7666666666667","12","11","6","5","23","76.67","73","16.44","10.63","118","104","90","55","3","14","10","5","5","0","0","8","31","11","58","32","31","0","1","0.00"
"126","Casey Mittelstadt","BOS","C","52","658.8166666666667","11","12","7","5","23","62.16","46","23.91","6.61","94","80","64","30","2","2","4","2","2","0","0","8","53","6","15","41","15","63","58","52.07"
"127","Bowen Byram","BUF","D","62","1119.3","8","15","9","6","23","43.40","60","13.33","5.22","139","111","48","13","0","7","22","11","11","0","0","10","62","10","29","115","62","0","0","-"
"128","Shane Pinto","OTT","C","51","681.2166666666667","11","12","6","6","23","69.70","80","13.75","11.58","161","130","95","53","3","18","24","12","12","0","0","12","27","12","62","51","25","216","219","49.66"
"129","Jake Sanderson","OTT","D","61","1035.95","7","16","9","7","23","48.94","78","8.97","3.96","222","134","69","9","3","22","8","4","4","0","0","9","59","22","19","125","71","0","0","-"
"130","Jordan Staal","CAR","C","59","740.7666666666667","11","11","7","4","22","70.97","61","18.03","9.67","132","103","92","43","3","16","25","7","5","1","1","10","36","12","115","55","24","459","357","56.25"
"131","Jamie Benn","DAL","L","40","452.31666666666666","10","12","6","6","22","78.57","50","20.00","6.81","70","62","54","36","1","9","23","10","9","1","0","4","23","6","56","25","10","25","31","44.64"
"132","Mikael Backlund","CGY","C","61","813.8666666666667","7","15","13","2","22","73.33","108","6.48","11.21","211","161","86","48","2","19","12","6","6","0","0","7","50","22","18","37","18","380","376","50.26"
"133","Mats Zuccarello","MIN","R","43","623.7166666666667","7","15","9","6","22","73.33","51","13.73","6.21","118","88","68","25","4","9","8","4","4","0","0","9","36","8","14","26","20","18","19","48.65"
"134","Zach Hyman","EDM","L","44","685.3166666666667","12","10","6","4","22","55.00","91","13.19","15.54","161","133","129","89","2","16","14","7","7","0","0","7","17","4","34","43","14","0","0","-"
"135","Boone Jenner","CBJ","C","46","609.4166666666666","7","15","11","4","22","75.86","80","8.75","10.34","163","129","92","53","5","11","24","9","7","2","0","9","35","6","96","37","39","72","75","48.98"
"136","Jacob Trouba","ANA","D","61","1098.0166666666667","8","14","7","7","22","44.90","106","7.55","3.9","223","152","48","10","1","21","23","10","9","1","0","6","55","14","94","45","94","0","0","-"
"137","Shayne Gostisbehere","CAR","D","45","672.1666666666666","5","17","9","8","22","56.41","68","7.35","2.9","148","110","36","5","3","12","4","2","2","0","0","8","33","13","20","40","40","0","0","-"
"138","Ryan Donato","CHI","C","62","800.1666666666666","11","11","6","5","22","75.86","70","15.71","9.19","164","126","86","43","6","12","32","12","11","0","1","13","37","20","65","73","13","81","85","48.80"
"139","Darren Raddysh","T.B","D","54","893.0666666666667","6","16","9","7","22","46.81","88","6.82","3.61","208","140","47","6","3","10","27","12","11","1","0","5","49","7","49","73","44","0","0","-"
"140","Anthony Cirelli","T.B","C","52","628.1666666666666","10","12","5","7","22","52.38","63","15.87","11.74","127","104","99","59","0","19","33","11","9","1","1","8","27","15","30","37","18","237","229","50.86"
"141","Ryan Shea","PIT","D","61","981.7666666666667","4","18","12","6","22","39.29","60","6.67","2.91","144","99","40","5","0","8","10","5","5","0","0","6","38","16","27","92","59","0","0","-"
"142","Mason Marchment","CBJ, SEA","L","48","712.1","10","12","7","5","22","70.97","66","15.15","8.24","150","111","82","29","1","13","42","17","16","0","1","13","56","15","54","62","15","9","16","36.00"
"143","Charlie McAvoy","BOS","D","50","829.1666666666666","5","17","11","6","22","47.83","58","8.62","3.58","136","90","50","13","1","11","26","13","13","0","0","10","49","18","48","74","62","0","0","-"
"144","Jesper Bratt","N.J","L","63","865.9666666666667","7","15","10","5","22","75.86","109","6.42","11.48","207","159","121","48","6","22","8","4","4","0","0","8","47","16","52","41","18","3","6","33.33"
"145","Nico Hischier","N.J","C","63","925.9666666666667","9","13","10","3","22","78.57","90","10.00","11.45","191","139","120","56","2","31","19","8","7","1","0","14","49","15","46","31","41","538","430","55.58"
"146","Parker Kelly","COL","C","61","623.0666666666667","13","9","4","5","22","81.48","67","19.40","8.07","132","97","80","44","3","8","20","10","10","0","0","9","28","10","126","88","35","52","92","36.11"
"147","Matias Maccelli","TOR","L","52","648.9","10","12","5","7","22","68.75","54","18.52","6.8","111","85","60","34","1","11","10","5","5","0","0","4","43","9","12","44","13","3","4","42.86"
"148","Dmitri Voronkov","CBJ","L","61","715.4","9","13","9","4","22","62.86","76","11.84","11.15","138","119","87","53","1","18","50","21","19","2","0","6","32","9","100","23","26","5","17","22.73"
