game_id,date,season,name,team,opp,score,scored,pp1,ixg_l10,hdcf_l10,sog_l10,atoi_l10,ga_g
2020020824,20210504,2020,Sam Reinhart,BUF,NYI,10.192,0,True,0.595,0.6,3.6,18.9,1.9
2020020824,20210504,2020,Tage Thompson,BUF,NYI,5.595,0,True,0.244,0.3,3.4,13.7,1.9
2020020824,20210504,2020,Anthony Beauvillier,NYI,BUF,6.189,1,False,0.231,0.2,2.8,16.5,3.8
2020020824,20210504,2020,Brock Nelson,NYI,BUF,7.511,0,True,0.29,0.2,2.0,18.3,3.8
2020020824,20210504,2020,Jean-Gabriel Pageau,NYI,BUF,6.423,0,True,0.236,0.5,1.6,16.0,3.8
2020020825,20210504,2020,Craig Smith,BOS,NJD,5.212,0,False,0.216,0.1,2.6,14.7,4.1
2020020825,20210504,2020,Patrice Bergeron,BOS,NJD,7.296,1,True,0.335,0.3,2.8,16.9,4.1
2020020825,20210504,2020,David Pastrnak,BOS,NJD,5.179,0,False,0.188,0.1,3.6,15.9,4.1
2020020825,20210504,2020,Brad Marchand,BOS,NJD,9.741,0,True,0.505,0.6,3.4,18.2,4.1
2020020825,20210504,2020,Pavel Zacha,NJD,BOS,6.343,1,True,0.304,0.2,2.8,15.8,1.6
2020020825,20210504,2020,Nico Hischier,NJD,BOS,7.28,0,True,0.367,0.4,2.6,18.5,1.6
2020020826,20210504,2020,Claude Giroux,PHI,PIT,7.28,0,True,0.298,0.3,2.5,19.6,2.9
2020020826,20210504,2020,Sean Couturier,PHI,PIT,8.33,1,True,0.336,0.3,2.9,20.9,2.9
2020020826,20210504,2020,James van Riemsdyk,PHI,PIT,7.339,0,True,0.329,0.5,2.2,16.0,2.9
2020020826,20210504,2020,Travis Konecny,PHI,PIT,5.235,1,False,0.241,0.1,2.2,15.5,2.9
2020020826,20210504,2020,Joel Farabee,PHI,PIT,5.363,0,False,0.254,0.1,2.3,15.2,2.9
2020020826,20210504,2020,Sidney Crosby,PIT,PHI,9.423,1,True,0.473,0.7,2.3,20.4,3.4
2020020826,20210504,2020,Jason Zucker,PIT,PHI,5.338,1,True,0.212,0.1,1.8,15.1,3.4
2020020826,20210504,2020,Bryan Rust,PIT,PHI,8.786,0,True,0.364,0.4,3.0,19.8,3.4
2020020826,20210504,2020,Jake Guentzel,PIT,PHI,5.448,1,False,0.206,0.1,2.3,20.0,3.4
2020020827,20210504,2020,Nino Niederreiter,CAR,CHI,7.145,1,False,0.359,0.5,2.1,16.3,4.0
2020020827,20210504,2020,Warren Foegele,CAR,CHI,6.89,0,False,0.337,0.3,2.2,15.7,4.0
2020020827,20210504,2020,Sebastian Aho,CAR,CHI,9.238,0,True,0.47,0.6,2.5,19.9,4.0
2020020827,20210504,2020,Teuvo Teravainen,CAR,CHI,5.379,1,False,0.263,0.4,2.1,16.3,4.0
2020020827,20210504,2020,Andrei Svechnikov,CAR,CHI,8.144,1,True,0.381,0.4,2.4,17.8,4.0
2020020827,20210504,2020,Jordan Staal,CAR,CHI,8.58,0,True,0.446,0.5,1.9,18.4,4.0
2020020827,20210504,2020,Vincent Trocheck,CAR,CHI,5.448,0,False,0.203,0.2,2.3,18.2,4.0
2020020827,20210504,2020,Alex DeBrincat,CHI,CAR,6.192,1,True,0.338,0.3,2.3,20.8,2.0
2020020827,20210504,2020,Patrick Kane,CHI,CAR,6.759,0,True,0.227,0.1,3.9,22.1,2.0
2020020827,20210504,2020,Pius Suter,CHI,CAR,5.339,0,True,0.257,0.4,2.0,15.7,2.0
2020020844,20210504,2020,Leon Draisaitl,EDM,VAN,8.498,1,True,0.327,0.1,2.6,23.7,3.7
2020020844,20210504,2020,Ryan Nugent-Hopkins,EDM,VAN,8.401,0,True,0.34,0.3,2.3,20.4,3.7
2020020844,20210504,2020,Connor McDavid,EDM,VAN,9.551,0,True,0.433,0.4,3.3,22.7,3.7
2020020844,20210504,2020,J.T. Miller,VAN,EDM,7.924,0,True,0.383,0.3,2.3,20.9,2.0
2020020844,20210504,2020,Brock Boeser,VAN,EDM,7.247,1,True,0.346,0.3,2.7,19.6,2.0
2020020844,20210504,2020,Bo Horvat,VAN,EDM,6.231,0,True,0.269,0.1,2.4,20.6,2.0
2020020033,20210505,2020,Joe Pavelski,DAL,TBL,7.136,0,True,0.369,0.4,3.1,17.4,2.2
2020020033,20210505,2020,Tyler Seguin,DAL,TBL,7.156,1,True,0.308,0.2,3.2,18.8,2.2
2020020033,20210505,2020,Jamie Benn,DAL,TBL,5.677,0,True,0.271,0.4,2.1,18.2,2.2
2020020033,20210505,2020,Jason Robertson,DAL,TBL,5.176,0,False,0.27,0.3,2.9,18.3,2.2
2020020033,20210505,2020,Ondrej Palat,TBL,DAL,5.98,0,False,0.258,0.3,1.8,18.0,3.0
2020020033,20210505,2020,Brayden Point,TBL,DAL,8.37,1,True,0.366,0.5,2.4,18.5,3.0
2020020033,20210505,2020,Blake Coleman,TBL,DAL,7.996,0,True,0.321,0.4,2.8,16.0,3.0
2020020033,20210505,2020,Alex Killorn,TBL,DAL,6.371,1,False,0.273,0.3,2.7,17.0,3.0
2020020033,20210505,2020,Yanni Gourde,TBL,DAL,6.634,0,True,0.283,0.3,1.8,17.1,3.0
2020020564,20210505,2020,Tyler Toffoli,MTL,OTT,9.014,0,True,0.549,0.6,3.2,17.6,1.9
2020020564,20210505,2020,Josh Anderson,MTL,OTT,6.554,0,True,0.342,0.6,2.3,17.6,1.9
2020020564,20210505,2020,Drake Batherson,OTT,MTL,7.033,0,True,0.368,0.4,1.7,17.3,3.1
2020020564,20210505,2020,Brady Tkachuk,OTT,MTL,7.647,1,True,0.291,0.3,3.4,17.6,3.1
2020020564,20210505,2020,Connor Brown,OTT,MTL,8.322,1,True,0.405,0.7,1.9,18.6,3.1
2020020830,20210505,2020,Mika Zibanejad,NYR,WSH,9.112,0,True,0.397,0.4,3.8,19.7,2.9
2020020830,20210505,2020,Ryan Strome,NYR,WSH,7.693,0,True,0.321,0.2,2.1,18.0,2.9
2020020830,20210505,2020,Tom Wilson,WSH,NYR,6.966,0,True,0.257,0.3,2.2,15.9,3.3
2020020830,20210505,2020,Anthony Mantha,WSH,NYR,6.293,0,False,0.257,0.2,2.5,16.6,3.3
2020020830,20210505,2020,T.J. Oshie,WSH,NYR,9.044,1,True,0.426,0.8,2.4,18.5,3.3
2020020830,20210505,2020,Conor Sheary,WSH,NYR,5.908,0,False,0.231,0.2,2.3,14.0,3.3
2020020831,20210505,2020,Oliver Bjorkstrand,CBJ,NSH,6.915,1,True,0.225,0.1,2.9,18.7,2.8
2020020831,20210505,2020,Jack Roslovic,CBJ,NSH,6.371,1,True,0.27,0.4,2.2,17.1,2.8
2020020831,20210505,2020,Luke Kunin,NSH,CBJ,5.757,0,True,0.214,0.2,2.1,14.1,3.5
2020020832,20210505,2020,Max Comtois,ANA,STL,6.473,0,True,0.263,0.2,2.4,16.2,2.9
2020020832,20210505,2020,David Perron,STL,ANA,5.073,0,False,0.177,0.2,2.0,19.2,3.2
2020020832,20210505,2020,Mike Hoffman,STL,ANA,5.898,1,True,0.22,0.3,2.3,13.8,3.2
2020020832,20210505,2020,Ryan O'Reilly,STL,ANA,8.551,0,True,0.357,0.4,2.3,21.3,3.2
2020020834,20210505,2020,Matthew Tkachuk,CGY,WPG,7.511,0,True,0.306,0.3,2.3,17.6,3.6
2020020834,20210505,2020,Elias Lindholm,CGY,WPG,9.099,0,True,0.417,0.5,2.9,18.7,3.6
2020020834,20210505,2020,Andrew Mangiapane,CGY,WPG,6.681,0,True,0.291,0.4,1.8,16.1,3.6
2020020834,20210505,2020,Mark Scheifele,WPG,CGY,5.48,0,True,0.211,0.0,2.7,20.8,2.0
2020020834,20210505,2020,Paul Stastny,WPG,CGY,5.235,0,True,0.245,0.3,2.4,17.3,2.0
2020020835,20210505,2020,Joel Eriksson Ek,MIN,VGK,5.56,0,True,0.363,0.5,2.2,16.2,2.2
2020020835,20210505,2020,Kirill Kaprizov,MIN,VGK,8.623,1,True,0.457,0.4,3.6,17.6,2.2
2020020835,20210505,2020,Mark Stone,VGK,MIN,7.296,0,True,0.334,0.3,2.1,20.2,2.9
2020020835,20210505,2020,Chandler Stephenson,VGK,MIN,6.09,1,True,0.274,0.2,2.5,19.7,2.9
2020020835,20210505,2020,Alex Tuch,VGK,MIN,7.76,0,True,0.304,0.4,3.1,17.6,2.9
2020020835,20210505,2020,William Karlsson,VGK,MIN,5.872,0,False,0.26,0.4,2.1,18.6,2.9
2020020835,20210505,2020,Jonathan Marchessault,VGK,MIN,5.973,0,False,0.259,0.3,3.1,17.7,2.9
2020020836,20210505,2020,Phil Kessel,ARI,LAK,5.627,0,True,0.179,0.2,2.3,17.8,3.2
2020020836,20210505,2020,Anze Kopitar,LAK,ARI,6.316,0,True,0.219,0.2,2.1,20.0,3.2
2020020836,20210505,2020,Alex Iafallo,LAK,ARI,7.32,0,True,0.261,0.2,2.2,19.5,3.2
2020020836,20210505,2020,Trevor Moore,LAK,ARI,7.511,0,True,0.301,0.2,2.2,16.7,3.2
2020020837,20210505,2020,Gabriel Landeskog,COL,SJS,7.103,0,False,0.254,0.2,2.5,21.0,3.9
2020020837,20210505,2020,Nathan MacKinnon,COL,SJS,9.518,0,True,0.389,0.2,5.2,20.9,3.9
2020020837,20210505,2020,Andre Burakovsky,COL,SJS,5.469,1,False,0.233,0.2,1.9,16.3,3.9
2020020837,20210505,2020,Joonas Donskoi,COL,SJS,7.304,0,True,0.331,0.3,1.7,16.4,3.9
2020020837,20210505,2020,Mikko Rantanen,COL,SJS,12.551,0,True,0.792,0.8,4.3,21.4,3.9
2020020837,20210505,2020,Evander Kane,SJS,COL,9.474,0,True,0.447,0.5,3.9,20.7,2.9
2020020837,20210505,2020,Tomas Hertl,SJS,COL,6.966,1,True,0.259,0.4,2.3,19.5,2.9
2020020837,20210505,2020,Logan Couture,SJS,COL,7.197,0,True,0.326,0.8,1.9,18.7,2.9
2020020280,20210506,2020,Martin Necas,CAR,CHI,5.628,1,False,0.272,0.3,1.8,17.1,4.3
2020020280,20210506,2020,Nino Niederreiter,CAR,CHI,8.368,0,True,0.411,0.5,1.9,16.4,4.3
2020020280,20210506,2020,Warren Foegele,CAR,CHI,6.063,0,False,0.293,0.2,2.1,15.7,4.3
2020020280,20210506,2020,Sebastian Aho,CAR,CHI,8.665,0,True,0.46,0.6,2.4,19.7,4.3
2020020280,20210506,2020,Teuvo Teravainen,CAR,CHI,5.668,0,False,0.307,0.5,2.4,16.6,4.3
2020020280,20210506,2020,Andrei Svechnikov,CAR,CHI,5.841,0,False,0.312,0.3,2.3,17.5,4.3
2020020280,20210506,2020,Jordan Staal,CAR,CHI,8.248,0,True,0.382,0.4,1.8,18.4,4.3
2020020280,20210506,2020,Vincent Trocheck,CAR,CHI,6.466,0,False,0.246,0.3,2.2,18.3,4.3
2020020280,20210506,2020,Alex DeBrincat,CHI,CAR,6.729,1,True,0.378,0.4,2.9,20.3,2.2
2020020280,20210506,2020,Pius Suter,CHI,CAR,5.477,0,True,0.277,0.4,2.1,15.3,2.2
2020020593,20210506,2020,Leon Draisaitl,EDM,VAN,9.295,1,True,0.383,0.2,3.0,23.3,3.6
2020020593,20210506,2020,Ryan Nugent-Hopkins,EDM,VAN,8.485,0,True,0.35,0.3,2.4,20.3,3.6
2020020593,20210506,2020,Connor McDavid,EDM,VAN,9.551,0,True,0.411,0.4,3.1,22.2,3.6
2020020593,20210506,2020,J.T. Miller,VAN,EDM,7.924,0,True,0.38,0.3,2.3,20.7,2.0
2020020593,20210506,2020,Brock Boeser,VAN,EDM,7.079,1,True,0.325,0.3,2.7,19.8,2.0
2020020593,20210506,2020,Bo Horvat,VAN,EDM,6.048,0,True,0.25,0.0,2.4,20.4,2.0
2020020838,20210506,2020,Craig Smith,BOS,NYR,6.119,0,False,0.228,0.1,2.8,15.0,3.4
2020020838,20210506,2020,Patrice Bergeron,BOS,NYR,8.96,1,True,0.412,0.4,3.3,17.0,3.4
2020020838,20210506,2020,David Pastrnak,BOS,NYR,5.018,0,False,0.174,0.1,3.5,16.2,3.4
2020020838,20210506,2020,Brad Marchand,BOS,NYR,9.935,0,True,0.502,0.6,3.4,18.0,3.4
2020020838,20210506,2020,Filip Chytil,NYR,BOS,5.363,0,True,0.255,0.2,2.5,13.1,2.0
2020020838,20210506,2020,Mika Zibanejad,NYR,BOS,8.469,0,True,0.375,0.3,4.1,20.2,2.0
2020020838,20210506,2020,Ryan Strome,NYR,BOS,6.484,0,True,0.303,0.2,2.3,18.0,2.0
2020020839,20210506,2020,Nico Hischier,NJD,NYI,7.806,0,True,0.382,0.4,2.8,18.6,1.8
2020020839,20210506,2020,Anthony Beauvillier,NYI,NJD,7.591,1,True,0.285,0.2,3.4,16.6,3.8
2020020839,20210506,2020,Brock Nelson,NYI,NJD,7.511,0,True,0.29,0.2,2.1,18.3,3.8
2020020839,20210506,2020,Mathew Barzal,NYI,NJD,6.514,0,True,0.26,0.3,1.7,17.8,3.8
2020020839,20210506,2020,Jean-Gabriel Pageau,NYI,NJD,5.408,0,False,0.225,0.5,1.5,16.0,3.8
2020020842,20210506,2020,Sam Reinhart,BUF,PIT,10.323,0,True,0.554,0.5,3.4,19.3,3.0
2020020842,20210506,2020,Tage Thompson,BUF,PIT,6.985,1,True,0.232,0.3,2.9,14.0,3.0
2020020842,20210506,2020,Casey Mittelstadt,BUF,PIT,5.073,0,False,0.169,0.1,2.0,18.2,3.0
2020020842,20210506,2020,Sidney Crosby,PIT,BUF,9.79,1,True,0.494,0.7,2.6,20.2,3.8
2020020842,20210506,2020,Jason Zucker,PIT,BUF,5.838,0,False,0.229,0.1,2.0,15.2,3.8
2020020842,20210506,2020,Bryan Rust,PIT,BUF,8.134,0,True,0.302,0.3,2.8,19.2,3.8
2020020842,20210506,2020,Jake Guentzel,PIT,BUF,7.986,0,True,0.301,0.2,2.2,19.9,3.8
2020020847,20210506,2020,Cole Caufield,MTL,TOR,7.079,1,True,0.32,0.33,2.83,13.2,2.7
2020020847,20210506,2020,Tyler Toffoli,MTL,TOR,9.29,0,True,0.531,0.5,3.3,17.4,2.7
2020020847,20210506,2020,Josh Anderson,MTL,TOR,6.623,0,True,0.301,0.5,2.1,17.5,2.7
2020020847,20210506,2020,William Nylander,TOR,MTL,7.211,0,False,0.316,0.3,2.9,17.1,3.2
2020020847,20210506,2020,John Tavares,TOR,MTL,8.504,1,True,0.325,0.3,3.3,19.2,3.2
2020020847,20210506,2020,Mitchell Marner,TOR,MTL,9.938,1,True,0.528,0.7,3.4,21.9,3.2
2020020847,20210506,2020,Auston Matthews,TOR,MTL,10.728,1,True,0.57,0.3,4.8,21.1,3.2
2020020048,20210507,2020,Joe Pavelski,DAL,TBL,6.925,1,True,0.317,0.3,3.0,17.5,2.2
2020020048,20210507,2020,Roope Hintz,DAL,TBL,5.025,1,False,0.264,0.2,2.3,18.7,2.2
2020020048,20210507,2020,Tyler Seguin,DAL,TBL,7.338,0,True,0.326,0.2,3.2,19.0,2.2
2020020048,20210507,2020,Jason Robertson,DAL,TBL,6.452,0,True,0.294,0.3,3.0,18.4,2.2
2020020048,20210507,2020,Ondrej Palat,TBL,DAL,5.89,0,False,0.253,0.3,1.7,18.2,3.5
2020020048,20210507,2020,Brayden Point,TBL,DAL,9.15,0,True,0.408,0.6,2.6,18.5,3.5
2020020048,20210507,2020,Blake Coleman,TBL,DAL,7.996,1,True,0.321,0.4,2.8,16.2,3.5
2020020048,20210507,2020,Alex Killorn,TBL,DAL,7.398,0,True,0.295,0.4,2.6,16.9,3.5
2020020048,20210507,2020,Yanni Gourde,TBL,DAL,5.727,0,False,0.293,0.3,1.7,17.4,3.5
2020020840,20210507,2020,Claude Giroux,PHI,WSH,8.33,0,True,0.334,0.3,2.6,19.3,3.0
2020020840,20210507,2020,Sean Couturier,PHI,WSH,8.933,1,True,0.348,0.3,3.0,20.5,3.0
2020020840,20210507,2020,James van Riemsdyk,PHI,WSH,7.8,0,True,0.329,0.5,2.2,15.7,3.0
2020020840,20210507,2020,Travis Konecny,PHI,WSH,5.768,0,False,0.24,0.1,2.3,15.4,3.0
2020020840,20210507,2020,Joel Farabee,PHI,WSH,6.012,1,False,0.259,0.2,2.2,15.1,3.0
2020020840,20210507,2020,Tom Wilson,WSH,PHI,5.908,0,False,0.247,0.3,2.0,14.7,4.0
2020020840,20210507,2020,T.J. Oshie,WSH,PHI,9.168,1,True,0.45,0.7,2.8,18.7,4.0
2020020840,20210507,2020,Conor Sheary,WSH,PHI,5.908,0,False,0.252,0.2,2.4,14.9,4.0
2020020845,20210507,2020,Cam Atkinson,CBJ,DET,6.944,0,True,0.314,0.5,2.5,19.3,2.2
2020020845,20210507,2020,Oliver Bjorkstrand,CBJ,DET,5.176,0,False,0.274,0.2,2.9,18.9,2.2
2020020845,20210507,2020,Jack Roslovic,CBJ,DET,5.925,0,True,0.301,0.5,2.2,17.2,2.2
2020020845,20210507,2020,Jakub Vrana,DET,CBJ,8.07,1,True,0.345,0.5,2.3,16.9,3.3
2020020850,20210507,2020,Max Comtois,ANA,MIN,6.862,1,True,0.253,0.2,2.4,16.7,3.0
2020020850,20210507,2020,Kevin Fiala,MIN,ANA,6.574,0,True,0.263,0.2,3.3,15.8,3.3
2020020850,20210507,2020,Joel Eriksson Ek,MIN,ANA,6.89,1,True,0.339,0.5,2.2,16.5,3.3
2020020850,20210507,2020,Kirill Kaprizov,MIN,ANA,10.309,1,True,0.494,0.5,4.0,18.1,3.3
2020020851,20210507,2020,Ryan O'Reilly,STL,VGK,7.379,1,True,0.357,0.4,2.3,21.4,2.2
2020020851,20210507,2020,Mark Stone,VGK,STL,7.693,0,True,0.332,0.3,2.1,20.8,2.9
2020020851,20210507,2020,Chandler Stephenson,VGK,STL,6.511,0,True,0.276,0.2,2.6,20.3,2.9
2020020851,20210507,2020,Alex Tuch,VGK,STL,7.952,0,True,0.323,0.5,3.1,17.9,2.9
2020020851,20210507,2020,William Karlsson,VGK,STL,5.33,0,False,0.24,0.4,1.9,19.0,2.9
2020020851,20210507,2020,Jonathan Marchessault,VGK,STL,6.056,1,False,0.274,0.3,3.3,17.9,2.9
2020020852,20210507,2020,Gabriel Landeskog,COL,LAK,6.178,0,False,0.208,0.1,2.9,21.1,3.0
2020020852,20210507,2020,Andre Burakovsky,COL,LAK,5.619,0,True,0.217,0.2,1.8,16.3,3.0
2020020852,20210507,2020,Joonas Donskoi,COL,LAK,7.304,0,True,0.33,0.3,1.8,16.3,3.0
2020020852,20210507,2020,Mikko Rantanen,COL,LAK,11.683,1,True,0.702,0.7,3.9,21.2,3.0
2020020852,20210507,2020,Gabriel Vilardi,LAK,COL,6.295,1,True,0.243,0.4,1.9,14.6,3.1
2020020852,20210507,2020,Alex Iafallo,LAK,COL,7.216,0,True,0.251,0.2,2.1,19.4,3.1
2020020852,20210507,2020,Trevor Moore,LAK,COL,6.975,0,True,0.282,0.2,2.0,17.0,3.1
2020020853,20210507,2020,Phil Kessel,ARI,SJS,5.627,1,True,0.17,0.2,2.2,17.8,3.8
2020020853,20210507,2020,Michael Bunting,ARI,SJS,5.431,1,True,0.181,0.1,1.4,16.2,3.8
2020020853,20210507,2020,Timo Meier,SJS,ARI,5.085,1,False,0.213,0.1,2.6,15.1,3.1
2020020853,20210507,2020,Kevin Labanc,SJS,ARI,6.234,0,True,0.225,0.3,1.9,15.0,3.1
2020020853,20210507,2020,Evander Kane,SJS,ARI,10.395,0,True,0.504,0.7,4.3,20.8,3.1
2020020853,20210507,2020,Tomas Hertl,SJS,ARI,8.401,0,True,0.34,0.7,2.5,19.7,3.1
2020020662,20210508,2020,Leon Draisaitl,EDM,VAN,9.345,1,True,0.396,0.2,3.1,23.4,3.7
2020020662,20210508,2020,Ryan Nugent-Hopkins,EDM,VAN,8.527,0,True,0.339,0.3,2.5,20.6,3.7
2020020662,20210508,2020,Connor McDavid,EDM,VAN,9.808,1,True,0.471,0.5,3.6,22.1,3.7
2020020662,20210508,2020,J.T. Miller,VAN,EDM,8.401,1,True,0.413,0.3,2.6,20.6,2.1
2020020662,20210508,2020,Brock Boeser,VAN,EDM,7.079,0,True,0.324,0.3,2.8,19.6,2.1
2020020662,20210508,2020,Tanner Pearson,VAN,EDM,5.599,0,True,0.259,0.2,2.1,18.1,2.1
2020020854,20210508,2020,Craig Smith,BOS,NYR,5.181,0,False,0.204,0.1,2.7,15.2,3.5
2020020854,20210508,2020,Patrice Bergeron,BOS,NYR,8.96,1,True,0.408,0.3,3.3,16.7,3.5
2020020854,20210508,2020,David Pastrnak,BOS,NYR,5.712,1,False,0.188,0.1,3.7,16.5,3.5
2020020854,20210508,2020,Brad Marchand,BOS,NYR,9.373,1,True,0.408,0.4,3.5,17.9,3.5
2020020854,20210508,2020,Filip Chytil,NYR,BOS,5.112,0,True,0.248,0.2,2.4,13.7,1.7
2020020854,20210508,2020,Mika Zibanejad,NYR,BOS,7.416,1,True,0.308,0.2,3.9,19.9,1.7
2020020855,20210508,2020,Nico Hischier,NJD,NYI,6.666,0,True,0.321,0.4,2.1,18.7,1.7
2020020855,20210508,2020,Anthony Beauvillier,NYI,NJD,7.647,0,True,0.299,0.2,3.2,16.4,3.4
2020020855,20210508,2020,Kyle Palmieri,NYI,NJD,5.199,1,False,0.223,0.3,1.7,14.1,3.4
2020020855,20210508,2020,Oliver Wahlstrom,NYI,NJD,5.908,0,False,0.241,0.3,2.0,13.6,3.4
2020020855,20210508,2020,Brock Nelson,NYI,NJD,6.777,1,True,0.256,0.2,1.9,18.1,3.4
2020020855,20210508,2020,Mathew Barzal,NYI,NJD,6.423,1,True,0.247,0.3,1.6,17.7,3.4
2020020855,20210508,2020,Jean-Gabriel Pageau,NYI,NJD,5.469,0,False,0.243,0.5,1.6,15.9,3.4
2020020856,20210508,2020,Claude Giroux,PHI,WSH,7.901,0,True,0.329,0.3,2.5,19.3,2.9
2020020856,20210508,2020,Sean Couturier,PHI,WSH,9.117,0,True,0.393,0.4,3.3,20.4,2.9
2020020856,20210508,2020,James van Riemsdyk,PHI,WSH,6.623,0,True,0.293,0.4,2.2,15.9,2.9
2020020856,20210508,2020,Travis Konecny,PHI,WSH,5.235,0,False,0.236,0.1,2.2,15.7,2.9
2020020856,20210508,2020,Joel Farabee,PHI,WSH,5.545,0,False,0.273,0.2,2.3,14.6,2.9
2020020856,20210508,2020,Daniel Sprong,WSH,PHI,7.591,0,True,0.284,0.5,3.3,13.3,3.6
2020020856,20210508,2020,Tom Wilson,WSH,PHI,5.908,0,False,0.231,0.3,2.0,14.4,3.6
2020020856,20210508,2020,Anthony Mantha,WSH,PHI,5.212,0,False,0.212,0.2,2.5,17.4,3.6
2020020856,20210508,2020,T.J. Oshie,WSH,PHI,8.512,0,True,0.378,0.5,2.4,18.6,3.6
2020020856,20210508,2020,Conor Sheary,WSH,PHI,6.43,1,False,0.283,0.4,2.7,15.0,3.6
2020020857,20210508,2020,Sam Bennett,FLA,TBL,8.523,1,True,0.462,0.6,3.6,17.7,2.2
2020020857,20210508,2020,Frank Vatrano,FLA,TBL,7.748,0,True,0.402,0.3,3.0,15.5,2.2
2020020857,20210508,2020,Jonathan Huberdeau,FLA,TBL,6.108,1,False,0.329,0.4,2.6,19.3,2.2
2020020857,20210508,2020,Anthony Duclair,FLA,TBL,6.51,0,True,0.455,0.6,2.2,17.4,2.2
2020020857,20210508,2020,Aleksander Barkov,FLA,TBL,6.784,0,False,0.329,0.3,3.3,20.6,2.2
2020020857,20210508,2020,Ondrej Palat,TBL,FLA,5.89,0,False,0.254,0.3,1.9,18.1,3.2
2020020857,20210508,2020,Brayden Point,TBL,FLA,8.512,0,True,0.379,0.6,2.2,18.4,3.2
2020020857,20210508,2020,Blake Coleman,TBL,FLA,8.432,0,True,0.349,0.4,3.1,16.3,3.2
2020020857,20210508,2020,Alex Killorn,TBL,FLA,6.09,0,False,0.275,0.4,2.4,16.6,3.2
2020020857,20210508,2020,Yanni Gourde,TBL,FLA,6.681,0,True,0.292,0.3,1.6,17.7,3.2
2020020858,20210508,2020,Sam Reinhart,BUF,PIT,10.263,0,True,0.547,0.5,3.6,19.3,3.0
2020020858,20210508,2020,Tage Thompson,BUF,PIT,7.089,0,True,0.256,0.4,2.9,14.0,3.0
2020020858,20210508,2020,Casey Mittelstadt,BUF,PIT,5.016,0,False,0.162,0.1,2.1,18.1,3.0
2020020858,20210508,2020,Sidney Crosby,PIT,BUF,9.433,0,True,0.468,0.6,2.6,19.8,4.4
2020020858,20210508,2020,Bryan Rust,PIT,BUF,7.103,0,True,0.284,0.3,2.4,18.8,4.4
2020020858,20210508,2020,Jake Guentzel,PIT,BUF,7.618,0,True,0.291,0.2,2.1,19.4,4.4
2020020859,20210508,2020,Cam Atkinson,CBJ,DET,6.484,1,True,0.29,0.4,2.5,19.6,2.3
2020020859,20210508,2020,Oliver Bjorkstrand,CBJ,DET,5.53,1,False,0.289,0.2,2.9,19.0,2.3
2020020859,20210508,2020,Jack Roslovic,CBJ,DET,6.213,1,True,0.308,0.5,2.3,17.6,2.3
2020020859,20210508,2020,Jakub Vrana,DET,CBJ,8.287,1,True,0.358,0.5,2.5,17.0,3.4
2020020861,20210508,2020,Martin Necas,CAR,NSH,6.447,0,False,0.318,0.4,1.8,17.4,3.0
2020020861,20210508,2020,Nino Niederreiter,CAR,NSH,8.368,0,True,0.428,0.5,1.9,16.3,3.0
2020020861,20210508,2020,Warren Foegele,CAR,NSH,6.063,0,False,0.299,0.2,2.3,15.3,3.0
2020020861,20210508,2020,Sebastian Aho,CAR,NSH,9.215,0,True,0.508,0.6,2.8,19.8,3.0
2020020861,20210508,2020,Teuvo Teravainen,CAR,NSH,6.494,0,False,0.31,0.5,2.5,16.8,3.0
2020020861,20210508,2020,Andrei Svechnikov,CAR,NSH,5.507,0,False,0.263,0.3,2.1,17.6,3.0
2020020861,20210508,2020,Jordan Staal,CAR,NSH,8.911,0,True,0.442,0.4,2.0,18.5,3.0
2020020861,20210508,2020,Vincent Trocheck,CAR,NSH,6.466,0,False,0.232,0.3,2.1,18.1,3.0
2020020862,20210508,2020,Cole Caufield,MTL,TOR,7.646,0,True,0.347,0.29,3.14,13.5,2.6
2020020862,20210508,2020,Tyler Toffoli,MTL,TOR,9.29,0,True,0.528,0.5,3.1,17.3,2.6
2020020862,20210508,2020,Josh Anderson,MTL,TOR,6.623,0,True,0.303,0.5,2.2,17.8,2.6
2020020862,20210508,2020,William Nylander,TOR,MTL,8.432,1,True,0.356,0.4,3.2,17.5,3.3
2020020862,20210508,2020,John Tavares,TOR,MTL,7.839,0,False,0.316,0.3,3.2,19.0,3.3
2020020862,20210508,2020,Mitchell Marner,TOR,MTL,9.771,1,True,0.516,0.8,3.0,21.9,3.3
2020020862,20210508,2020,Auston Matthews,TOR,MTL,11.255,0,True,0.604,0.3,4.9,20.6,3.3
2020020863,20210508,2020,Drake Batherson,OTT,WPG,7.666,0,True,0.393,0.5,1.8,17.5,3.2
2020020863,20210508,2020,Brady Tkachuk,OTT,WPG,7.146,0,True,0.295,0.3,3.3,17.7,3.2
2020020863,20210508,2020,Connor Brown,OTT,WPG,8.512,1,True,0.376,0.6,2.0,18.6,3.2
2020020863,20210508,2020,Paul Stastny,WPG,OTT,5.235,0,True,0.252,0.3,2.2,16.8,1.8
2020020863,20210508,2020,Blake Wheeler,WPG,OTT,5.339,0,True,0.258,0.1,2.2,16.1,1.8
2020020865,20210508,2020,Max Comtois,ANA,MIN,7.285,1,True,0.268,0.2,2.5,16.7,3.1
2020020865,20210508,2020,Kevin Fiala,MIN,ANA,6.531,0,True,0.258,0.2,3.2,15.9,3.3
2020020865,20210508,2020,Marcus Johansson,MIN,ANA,5.269,0,False,0.225,0.2,1.3,15.3,3.3
