game_id,date,name,team,opp,score,cat,scored,ixg_l10,hdcf_l10,sog_l10,atoi_l10
2022021025,20230309,Roope Hintz,DAL,BUF,10.44,SAFE,1,0.586,0.7,3.3,19.1
2022021025,20230309,Jason Robertson,DAL,BUF,10.12,SAFE,0,0.495,0.7,4.2,19.4
2022021026,20230309,Jake DeBrusk,BOS,EDM,7.56,JOUABLE,0,0.433,0.4,3.3,17.0
2022021026,20230309,David Pastrnak,BOS,EDM,9.34,JOUABLE,1,0.481,0.5,4.4,19.6
2022021026,20230309,Connor McDavid,EDM,BOS,9.94,SAFE,0,0.691,0.5,5.2,22.7
2022021026,20230309,Leon Draisaitl,EDM,BOS,9.55,SAFE,0,0.562,0.5,2.7,21.8
2022021026,20230309,Zach Hyman,EDM,BOS,8.63,JOUABLE,0,0.468,0.6,2.7,20.5
2022021027,20230309,Bo Horvat,NYI,PIT,9.11,JOUABLE,0,0.297,0.3,2.5,22.1
2022021027,20230309,Anders Lee,NYI,PIT,10.12,SAFE,1,0.386,0.4,3.2,19.1
2022021027,20230309,Brock Nelson,NYI,PIT,7.84,JOUABLE,1,0.288,0.2,2.3,19.0
2022021027,20230309,Kyle Palmieri,NYI,PIT,9.11,JOUABLE,0,0.327,0.1,2.6,18.5
2022021027,20230309,Zach Parise,NYI,PIT,9.11,JOUABLE,0,0.41,0.7,3.0,16.2
2022021027,20230309,Sidney Crosby,PIT,NYI,7.56,JOUABLE,0,0.363,0.2,3.5,20.2
2022021027,20230309,Jake Guentzel,PIT,NYI,8.11,JOUABLE,1,0.389,0.3,3.2,20.4
2022021028,20230309,Rafael Harvey-Pinard,MTL,NYR,7.84,JOUABLE,0,0.288,0.3,1.6,18.2
2022021028,20230309,Nick Suzuki,MTL,NYR,8.37,JOUABLE,0,0.29,0.3,1.9,21.0
2022021028,20230309,Josh Anderson,MTL,NYR,9.11,JOUABLE,1,0.37,0.4,3.1,18.7
2022021029,20230309,Timo Meier,NJD,WSH,9.34,JOUABLE,0,0.451,0.5,3.9,19.9
2022021029,20230309,Nico Hischier,NJD,WSH,10.12,SAFE,0,0.669,0.8,4.1,19.2
2022021029,20230309,Jack Hughes,NJD,WSH,8.87,JOUABLE,0,0.432,0.4,4.6,19.7
2022021029,20230309,Dawson Mercer,NJD,WSH,9.94,SAFE,1,0.664,1.0,3.6,18.2
2022021029,20230309,Alex Ovechkin,WSH,NJD,8.37,JOUABLE,0,0.475,0.7,3.7,19.0
2022021030,20230309,Seth Jarvis,CAR,PHI,9.55,SAFE,0,0.517,1.1,2.8,16.2
2022021030,20230309,Andrei Svechnikov,CAR,PHI,10.12,SAFE,1,0.4,0.3,2.7,18.1
2022021030,20230309,Sebastian Aho,CAR,PHI,10.12,SAFE,0,0.399,0.3,3.0,19.2
2022021030,20230309,Martin Necas,CAR,PHI,8.63,JOUABLE,0,0.352,0.3,2.6,16.6
2022021030,20230309,Owen Tippett,PHI,CAR,7.56,JOUABLE,0,0.393,0.6,4.0,19.8
2022021031,20230309,Nikita Kucherov,TBL,VGK,7.84,JOUABLE,1,0.399,0.2,3.5,18.9
2022021031,20230309,Jonathan Marchessault,VGK,TBL,8.11,JOUABLE,0,0.299,0.3,2.9,18.0
2022021032,20230309,Tomas Hertl,SJS,STL,8.63,JOUABLE,1,0.365,0.6,2.0,19.6
2022021032,20230309,Logan Couture,SJS,STL,8.37,JOUABLE,0,0.295,0.3,2.3,20.1
2022021032,20230309,Jordan Kyrou,STL,SJS,7.84,JOUABLE,0,0.301,0.2,3.5,19.1
2022021033,20230309,Mikko Rantanen,COL,LAK,9.11,JOUABLE,0,0.435,0.6,2.8,20.4
2022021033,20230309,Kevin Fiala,LAK,COL,8.63,JOUABLE,0,0.588,0.6,3.1,18.3
2022021033,20230309,Anze Kopitar,LAK,COL,8.11,JOUABLE,0,0.459,0.5,2.4,21.1
2022021033,20230309,Viktor Arvidsson,LAK,COL,8.11,JOUABLE,0,0.456,0.4,4.0,18.0
2022021035,20230309,Tim Sttzle,OTT,SEA,7.56,JOUABLE,0,0.51,0.4,4.0,20.5
2022021036,20230310,Sam Reinhart,FLA,CHI,9.34,JOUABLE,1,0.625,0.9,3.3,20.4
2022021036,20230310,Matthew Tkachuk,FLA,CHI,9.11,JOUABLE,0,0.471,0.5,4.0,21.3
2022021037,20230310,Mikael Backlund,CGY,ANA,7.84,JOUABLE,1,0.441,0.5,4.2,19.1
2022021038,20230311,Jake DeBrusk,BOS,DET,7.56,JOUABLE,0,0.412,0.3,3.3,16.7
2022021038,20230311,David Pastrnak,BOS,DET,9.34,JOUABLE,0,0.477,0.5,4.2,19.6
2022021039,20230311,Owen Tippett,PHI,PIT,9.34,JOUABLE,0,0.348,0.5,4.1,20.2
2022021039,20230311,Sidney Crosby,PIT,PHI,10.28,SAFE,1,0.347,0.2,3.5,20.3
2022021039,20230311,Rickard Rakell,PIT,PHI,9.75,SAFE,1,0.327,0.4,2.7,20.5
2022021039,20230311,Jason Zucker,PIT,PHI,8.11,JOUABLE,1,0.369,0.5,2.4,15.2
2022021039,20230311,Bryan Rust,PIT,PHI,9.11,JOUABLE,0,0.411,0.7,2.8,16.7
2022021039,20230311,Jake Guentzel,PIT,PHI,10.83,ELITE,1,0.418,0.3,3.5,20.5
2022021039,20230311,Evgeni Malkin,PIT,PHI,8.37,JOUABLE,0,0.252,0.1,3.2,19.0
2022021040,20230311,Dylan Cozens,BUF,NYR,8.63,JOUABLE,0,0.437,0.4,3.3,15.8
2022021040,20230311,Mika Zibanejad,NYR,BUF,8.63,JOUABLE,0,0.32,0.2,2.4,20.1
2022021040,20230311,Patrick Kane,NYR,BUF,8.37,JOUABLE,1,0.325,0.5,3.5,20.4
2022021040,20230311,Vladimir Tarasenko,NYR,BUF,8.87,JOUABLE,0,0.384,0.5,2.1,16.8
2022021040,20230311,Vincent Trocheck,NYR,BUF,9.11,JOUABLE,0,0.362,0.3,3.3,19.8
2022021040,20230311,Alexis Lafrenire,NYR,BUF,8.63,JOUABLE,0,0.384,0.4,1.9,15.2
2022021040,20230311,Chris Kreider,NYR,BUF,8.37,JOUABLE,0,0.46,0.7,2.4,19.0
2022021041,20230311,Clayton Keller,ARI,COL,7.56,JOUABLE,1,0.456,0.3,3.2,20.1
2022021041,20230311,Mikko Rantanen,COL,ARI,9.94,SAFE,0,0.385,0.5,2.8,20.1
2022021041,20230311,Nathan MacKinnon,COL,ARI,7.56,JOUABLE,1,0.343,0.2,5.2,21.5
2022021042,20230311,Andreas Athanasiou,CHI,TBL,7.56,JOUABLE,0,0.321,0.3,1.8,17.4
2022021042,20230311,Tyler Johnson,CHI,TBL,7.56,JOUABLE,0,0.301,0.4,1.9,17.6
2022021042,20230311,Nikita Kucherov,TBL,CHI,7.84,JOUABLE,0,0.442,0.2,3.7,19.0
2022021042,20230311,Brayden Point,TBL,CHI,7.84,JOUABLE,1,0.536,0.7,2.7,18.9
2022021043,20230311,Connor McDavid,EDM,TOR,9.94,SAFE,1,0.705,0.6,4.9,22.5
2022021043,20230311,Leon Draisaitl,EDM,TOR,8.63,JOUABLE,1,0.526,0.4,2.7,21.8
2022021044,20230311,Timo Meier,NJD,MTL,8.87,JOUABLE,0,0.484,0.5,4.3,19.8
2022021044,20230311,Nico Hischier,NJD,MTL,9.75,SAFE,1,0.63,0.8,3.9,19.4
2022021044,20230311,Jack Hughes,NJD,MTL,8.37,JOUABLE,0,0.402,0.4,4.2,19.8
2022021044,20230311,Dawson Mercer,NJD,MTL,9.55,SAFE,0,0.687,1.1,3.7,18.8
2022021045,20230311,Boone Jenner,CBJ,STL,11.22,ELITE,1,0.579,0.6,3.1,20.7
2022021045,20230311,Patrik Laine,CBJ,STL,9.34,JOUABLE,1,0.336,0.2,2.6,18.7
2022021045,20230311,Jordan Kyrou,STL,CBJ,7.84,JOUABLE,1,0.3,0.2,3.6,18.8
2022021047,20230311,Sam Reinhart,FLA,WPG,10.94,ELITE,1,0.65,0.9,3.6,20.1
2022021047,20230311,Sam Bennett,FLA,WPG,9.34,JOUABLE,0,0.47,0.7,3.8,16.5
2022021047,20230311,Anthony Duclair,FLA,WPG,8.11,JOUABLE,0,0.382,0.4,2.6,14.9
2022021047,20230311,Aleksander Barkov,FLA,WPG,7.84,JOUABLE,0,0.268,0.2,3.3,20.6
2022021047,20230311,Matthew Tkachuk,FLA,WPG,10.58,ELITE,1,0.508,0.6,4.3,21.1
2022021047,20230311,Nino Niederreiter,WPG,FLA,7.56,JOUABLE,0,0.451,0.8,2.4,18.1
2022021048,20230311,Anders Lee,NYI,WSH,8.87,JOUABLE,0,0.486,0.6,3.2,18.9
2022021049,20230311,Joe Pavelski,DAL,SEA,7.84,JOUABLE,1,0.443,0.6,2.6,18.1
2022021049,20230311,Roope Hintz,DAL,SEA,9.75,SAFE,1,0.595,0.7,3.2,18.8
2022021049,20230311,Jason Robertson,DAL,SEA,9.34,JOUABLE,0,0.476,0.7,4.6,19.2
2022021050,20230311,Elias Pettersson,VAN,OTT,9.11,JOUABLE,0,0.432,0.4,3.4,21.8
2022021051,20230311,Joel Eriksson Ek,MIN,SJS,9.11,JOUABLE,0,0.422,0.5,2.9,18.9
2022021051,20230311,Matt Boldy,MIN,SJS,8.11,JOUABLE,1,0.328,0.4,2.9,18.4
2022021052,20230311,Viktor Arvidsson,LAK,NSH,7.56,JOUABLE,0,0.438,0.5,4.3,18.2
2022021052,20230311,Luke Evangelista,NSH,LAK,8.11,JOUABLE,0,0.533,1.2,2.6,16.1
2022021053,20230312,Patrice Bergeron,BOS,DET,8.63,JOUABLE,0,0.433,0.3,3.4,17.2
2022021053,20230312,Jake DeBrusk,BOS,DET,7.56,JOUABLE,1,0.344,0.2,2.9,16.9
2022021053,20230312,David Pastrnak,BOS,DET,9.34,JOUABLE,1,0.526,0.5,4.4,20.0
2022021054,20230312,Sidney Crosby,PIT,NYR,7.84,JOUABLE,0,0.361,0.2,3.5,19.9
2022021054,20230312,Jason Zucker,PIT,NYR,7.56,JOUABLE,1,0.402,0.5,2.7,15.5
2022021054,20230312,Jake Guentzel,PIT,NYR,9.94,SAFE,0,0.453,0.5,3.5,20.2
2022021055,20230312,Timo Meier,NJD,CAR,7.84,JOUABLE,0,0.429,0.4,4.3,19.5
2022021055,20230312,Nico Hischier,NJD,CAR,8.37,JOUABLE,0,0.52,0.6,3.6,19.3
2022021055,20230312,Jack Hughes,NJD,CAR,7.84,JOUABLE,1,0.394,0.4,3.9,20.0
2022021055,20230312,Dawson Mercer,NJD,CAR,8.63,JOUABLE,0,0.568,0.8,3.3,18.5
2022021056,20230312,Jordan Kyrou,STL,VGK,7.84,JOUABLE,1,0.4,0.3,4.0,18.5
2022021056,20230312,Jonathan Marchessault,VGK,STL,7.84,JOUABLE,1,0.305,0.3,2.1,18.0
2022021056,20230312,William Karlsson,VGK,STL,7.56,JOUABLE,1,0.309,0.4,2.3,17.0
2022021057,20230312,Nikita Kucherov,TBL,WPG,10.44,SAFE,0,0.446,0.2,4.1,19.4
2022021057,20230312,Brayden Point,TBL,WPG,10.94,ELITE,0,0.602,0.9,3.1,19.3
2022021057,20230312,Alex Killorn,TBL,WPG,8.87,JOUABLE,1,0.416,0.6,1.9,17.2
2022021057,20230312,Mark Scheifele,WPG,TBL,10.28,SAFE,0,0.406,0.6,2.4,21.2
2022021057,20230312,Kyle Connor,WPG,TBL,10.28,SAFE,0,0.314,0.2,3.7,21.3
2022021057,20230312,Nino Niederreiter,WPG,TBL,10.28,SAFE,1,0.462,0.8,2.6,18.3
2022021058,20230312,Matt Boldy,MIN,ARI,9.11,JOUABLE,1,0.416,0.7,3.1,18.4
2022021059,20230312,Mikael Backlund,CGY,OTT,8.37,JOUABLE,0,0.413,0.4,4.2,18.9
2022021059,20230312,Tim Sttzle,OTT,CGY,7.56,JOUABLE,1,0.434,0.4,3.4,21.1
2022021059,20230312,Brady Tkachuk,OTT,CGY,8.87,JOUABLE,0,0.497,0.4,3.7,18.1
2022021061,20230313,William Nylander,TOR,BUF,7.56,JOUABLE,1,0.342,0.3,3.3,17.8
2022021061,20230313,John Tavares,TOR,BUF,8.63,JOUABLE,0,0.545,0.7,4.0,16.8
2022021061,20230313,Mitchell Marner,TOR,BUF,8.11,JOUABLE,0,0.239,0.2,2.7,20.6
2022021061,20230313,Auston Matthews,TOR,BUF,8.87,JOUABLE,1,0.363,0.2,4.1,18.9
2022021062,20230313,Mikko Rantanen,COL,MTL,8.11,JOUABLE,1,0.424,0.6,2.6,20.3
2022021063,20230313,Joe Pavelski,DAL,SEA,7.84,JOUABLE,1,0.489,0.7,2.7,17.8
2022021063,20230313,Roope Hintz,DAL,SEA,9.75,SAFE,0,0.623,0.7,3.2,18.6
2022021063,20230313,Jason Robertson,DAL,SEA,9.34,JOUABLE,1,0.486,0.7,4.5,18.8
2022021064,20230314,Sidney Crosby,PIT,MTL,7.84,JOUABLE,0,0.339,0.1,3.9,19.8
2022021064,20230314,Jason Zucker,PIT,MTL,7.56,JOUABLE,0,0.434,0.5,3.3,15.8
2022021064,20230314,Jake Guentzel,PIT,MTL,9.94,SAFE,1,0.474,0.6,3.6,20.4
2022021065,20230314,Timo Meier,NJD,TBL,7.84,JOUABLE,0,0.374,0.3,4.2,19.1
2022021065,20230314,Nico Hischier,NJD,TBL,9.34,JOUABLE,0,0.509,0.5,3.6,19.4
2022021065,20230314,Jack Hughes,NJD,TBL,8.87,JOUABLE,0,0.394,0.4,3.8,19.7
2022021065,20230314,Dawson Mercer,NJD,TBL,8.11,JOUABLE,0,0.45,0.7,3.0,18.8
2022021065,20230314,Nikita Kucherov,TBL,NJD,7.84,JOUABLE,1,0.421,0.2,3.9,19.3
2022021065,20230314,Brayden Point,TBL,NJD,7.84,JOUABLE,0,0.546,0.8,2.9,19.0
2022021066,20230314,Jonathan Marchessault,VGK,PHI,7.84,JOUABLE,1,0.309,0.3,1.9,18.0
2022021066,20230314,William Karlsson,VGK,PHI,8.11,JOUABLE,0,0.332,0.4,2.5,17.1
2022021068,20230314,Seth Jarvis,CAR,WPG,8.63,JOUABLE,0,0.44,0.6,2.3,16.4
2022021068,20230314,Sebastian Aho,CAR,WPG,9.34,JOUABLE,0,0.362,0.2,3.4,18.9
2022021068,20230314,Martin Necas,CAR,WPG,8.63,JOUABLE,0,0.323,0.4,2.6,17.2
2022021068,20230314,Mark Scheifele,WPG,CAR,7.56,JOUABLE,0,0.407,0.6,2.1,21.4
2022021069,20230314,Luke Evangelista,NSH,DET,9.34,JOUABLE,0,0.45,1.0,2.33,16.1
2022021069,20230314,Matt Duchene,NSH,DET,8.87,JOUABLE,0,0.243,0.3,2.8,20.8
2022021069,20230314,Tommy Novak,NSH,DET,8.11,JOUABLE,1,0.313,0.4,1.7,17.3
2022021069,20230314,Philip Tomasino,NSH,DET,7.56,JOUABLE,0,0.35,0.4,1.7,13.2
2022021071,20230314,Connor McDavid,EDM,OTT,11.05,ELITE,1,0.707,0.7,4.8,22.4
2022021071,20230314,Leon Draisaitl,EDM,OTT,10.83,ELITE,1,0.566,0.5,2.7,21.4
2022021071,20230314,Kailer Yamamoto,EDM,OTT,8.11,JOUABLE,0,0.407,0.9,2.6,16.9
2022021071,20230314,Brady Tkachuk,OTT,EDM,8.87,JOUABLE,1,0.413,0.3,3.5,18.4
2022021072,20230314,Mikael Backlund,CGY,ARI,9.34,JOUABLE,1,0.405,0.3,3.9,19.2
2022021072,20230314,Tyler Toffoli,CGY,ARI,8.11,JOUABLE,0,0.362,0.3,3.7,15.6
2022021072,20230314,Blake Coleman,CGY,ARI,8.63,JOUABLE,0,0.455,0.6,2.8,15.9
2022021072,20230314,Nazem Kadri,CGY,ARI,7.84,JOUABLE,0,0.363,0.6,3.6,16.5
2022021073,20230314,Roope Hintz,DAL,VAN,8.87,JOUABLE,0,0.645,0.8,3.4,18.3
2022021073,20230314,Jason Robertson,DAL,VAN,8.37,JOUABLE,0,0.524,0.8,4.4,18.7
2022021073,20230314,J.T. Miller,VAN,DAL,8.11,JOUABLE,1,0.328,0.2,3.3,21.3
2022021073,20230314,Andrei Kuzmenko,VAN,DAL,7.84,JOUABLE,1,0.419,0.5,2.3,18.5
2022021073,20230314,Elias Pettersson,VAN,DAL,9.55,SAFE,0,0.463,0.4,3.4,22.1
2022021073,20230314,Anthony Beauvillier,VAN,DAL,8.37,JOUABLE,1,0.457,0.5,2.5,18.5
2022021074,20230314,Boone Jenner,CBJ,SJS,10.28,SAFE,1,0.489,0.5,3.4,20.5
2022021074,20230314,Patrik Laine,CBJ,SJS,8.37,JOUABLE,0,0.367,0.2,2.7,18.7
2022021074,20230314,Tomas Hertl,SJS,CBJ,8.63,JOUABLE,0,0.489,0.8,2.5,19.9
2022021074,20230314,Logan Couture,SJS,CBJ,7.84,JOUABLE,1,0.316,0.3,2.6,20.4
2022021075,20230314,Anze Kopitar,LAK,NYI,7.56,JOUABLE,0,0.389,0.4,2.3,21.2
2022021075,20230314,Viktor Arvidsson,LAK,NYI,7.56,JOUABLE,0,0.426,0.5,4.4,18.2
2022021075,20230314,Anders Lee,NYI,LAK,8.37,JOUABLE,0,0.452,0.5,2.6,18.8
2022021076,20230315,Alex Tuch,BUF,WSH,8.37,JOUABLE,0,0.457,0.5,2.8,19.3
2022021076,20230315,Dylan Cozens,BUF,WSH,7.56,JOUABLE,0,0.422,0.5,3.5,16.0
2022021076,20230315,Alex Ovechkin,WSH,BUF,9.34,JOUABLE,1,0.424,0.6,3.4,19.0
2022021077,20230315,Mikko Rantanen,COL,TOR,8.37,JOUABLE,1,0.452,0.7,2.7,19.4
2022021077,20230315,John Tavares,TOR,COL,7.56,JOUABLE,0,0.504,0.6,3.5,17.1
2022021078,20230315,Matt Boldy,MIN,STL,9.11,JOUABLE,0,0.44,0.7,3.1,18.7
2022021078,20230315,Jordan Kyrou,STL,MIN,7.84,JOUABLE,0,0.408,0.3,3.9,18.4
2022021080,20230316,Mikko Rantanen,COL,OTT,9.75,SAFE,1,0.464,0.7,2.6,19.9
2022021080,20230316,Nathan MacKinnon,COL,OTT,9.55,SAFE,0,0.396,0.2,4.7,21.0
2022021080,20230316,Brady Tkachuk,OTT,COL,8.37,JOUABLE,1,0.476,0.4,3.6,18.3
2022021081,20230316,Sam Reinhart,FLA,MTL,10.94,ELITE,1,0.707,1.0,3.7,20.2
2022021081,20230316,Sam Bennett,FLA,MTL,8.87,JOUABLE,0,0.396,0.5,3.9,16.6
2022021081,20230316,Aleksander Barkov,FLA,MTL,7.84,JOUABLE,0,0.27,0.2,3.3,21.8
2022021081,20230316,Matthew Tkachuk,FLA,MTL,11.05,ELITE,1,0.669,1.1,4.9,21.3
2022021081,20230316,Josh Anderson,MTL,FLA,8.11,JOUABLE,0,0.452,0.5,2.2,19.9
2022021082,20230316,Sidney Crosby,PIT,NYR,8.11,JOUABLE,0,0.373,0.2,3.8,20.1
2022021082,20230316,Jason Zucker,PIT,NYR,8.11,JOUABLE,0,0.491,0.5,3.7,15.8
2022021082,20230316,Jake Guentzel,PIT,NYR,9.55,SAFE,1,0.541,0.8,4.1,20.2
2022021083,20230316,Timo Meier,NJD,TBL,8.87,JOUABLE,1,0.359,0.3,3.8,18.8
2022021083,20230316,Nico Hischier,NJD,TBL,10.12,SAFE,0,0.528,0.5,3.6,19.6
2022021083,20230316,Jack Hughes,NJD,TBL,8.87,JOUABLE,0,0.346,0.3,3.6,19.6
2022021083,20230316,Dawson Mercer,NJD,TBL,9.11,JOUABLE,0,0.413,0.6,2.9,19.1
2022021083,20230316,Jesper Bratt,NJD,TBL,7.56,JOUABLE,0,0.362,0.5,2.9,16.9
2022021083,20230316,Nikita Kucherov,TBL,NJD,7.84,JOUABLE,0,0.429,0.2,4.0,19.3
2022021083,20230316,Brayden Point,TBL,NJD,7.84,JOUABLE,0,0.51,0.8,2.8,19.1
2022021084,20230316,Patrice Bergeron,BOS,WPG,9.94,SAFE,0,0.422,0.3,3.6,17.4
2022021084,20230316,Jake DeBrusk,BOS,WPG,7.56,JOUABLE,0,0.233,0.0,2.6,17.1
2022021084,20230316,David Pastrnak,BOS,WPG,9.34,JOUABLE,0,0.493,0.4,4.0,19.7
2022021084,20230316,Brad Marchand,BOS,WPG,8.37,JOUABLE,0,0.307,0.4,2.8,17.6
2022021084,20230316,Mark Scheifele,WPG,BOS,8.11,JOUABLE,0,0.403,0.6,1.9,20.3
2022021086,20230316,Joe Pavelski,DAL,EDM,7.84,JOUABLE,0,0.516,0.7,3.0,17.2
2022021086,20230316,Roope Hintz,DAL,EDM,9.11,JOUABLE,0,0.622,0.8,3.3,17.8
2022021086,20230316,Jason Robertson,DAL,EDM,9.34,JOUABLE,0,0.511,0.8,4.2,18.3
2022021086,20230316,Connor McDavid,EDM,DAL,10.28,SAFE,1,0.638,0.7,4.3,21.8
2022021086,20230316,Leon Draisaitl,EDM,DAL,9.94,SAFE,0,0.619,0.6,3.2,21.3
2022021088,20230316,J.T. Miller,VAN,ARI,8.11,JOUABLE,0,0.324,0.2,3.3,21.3
2022021088,20230316,Andrei Kuzmenko,VAN,ARI,7.84,JOUABLE,1,0.423,0.5,2.4,18.4
2022021088,20230316,Elias Pettersson,VAN,ARI,8.11,JOUABLE,1,0.352,0.2,3.1,22.3
2022021089,20230316,Boone Jenner,CBJ,LAK,10.28,SAFE,0,0.577,0.6,3.8,20.5
2022021089,20230316,Patrik Laine,CBJ,LAK,7.84,JOUABLE,0,0.394,0.2,3.2,18.7
2022021089,20230316,Anze Kopitar,LAK,CBJ,7.56,JOUABLE,1,0.294,0.1,2.1,21.2
2022021089,20230316,Adrian Kempe,LAK,CBJ,9.34,JOUABLE,0,0.41,0.4,3.2,19.0
2022021089,20230316,Viktor Arvidsson,LAK,CBJ,9.55,SAFE,1,0.429,0.5,4.4,18.1
2022021089,20230316,Phillip Danault,LAK,CBJ,8.11,JOUABLE,0,0.38,0.4,2.9,19.0
2022021090,20230316,Jaden Schwartz,SEA,SJS,8.37,JOUABLE,0,0.313,0.2,2.6,17.9
2022021090,20230316,Oliver Bjorkstrand,SEA,SJS,9.11,JOUABLE,1,0.386,0.4,3.4,15.8
2022021090,20230316,Tomas Hertl,SJS,SEA,10.12,SAFE,0,0.521,0.9,2.6,20.1
2022021090,20230316,Logan Couture,SJS,SEA,8.11,JOUABLE,0,0.284,0.2,2.5,20.6
2022021091,20230317,Alex Tuch,BUF,PHI,9.75,SAFE,0,0.474,0.5,2.7,19.2
2022021091,20230317,Tage Thompson,BUF,PHI,8.87,JOUABLE,0,0.361,0.3,3.5,18.9
2022021091,20230317,Jeff Skinner,BUF,PHI,8.37,JOUABLE,0,0.36,0.1,2.7,18.3
2022021091,20230317,Dylan Cozens,BUF,PHI,8.63,JOUABLE,0,0.431,0.5,3.3,15.9
2022021091,20230317,Scott Laughton,PHI,BUF,7.84,JOUABLE,0,0.286,0.2,3.1,19.4
2022021091,20230317,Owen Tippett,PHI,BUF,10.94,ELITE,1,0.462,0.7,4.7,21.5
2022021092,20230317,Auston Matthews,TOR,CAR,8.63,JOUABLE,1,0.412,0.3,4.4,20.5
2022021093,20230317,Jordan Kyrou,STL,WSH,8.37,JOUABLE,1,0.417,0.3,3.9,18.3
2022021093,20230317,Alex Ovechkin,WSH,STL,8.87,JOUABLE,0,0.45,0.7,3.7,19.1
2022021094,20230317,Boone Jenner,CBJ,ANA,9.94,SAFE,1,0.565,0.6,3.8,20.1
2022021095,20230318,Valeri Nichushkin,COL,DET,9.75,SAFE,0,0.402,0.4,2.4,18.3
2022021095,20230318,Mikko Rantanen,COL,DET,10.12,SAFE,1,0.398,0.4,2.7,19.9
2022021095,20230318,Nathan MacKinnon,COL,DET,9.55,SAFE,1,0.394,0.2,5.0,20.7
2022021095,20230318,J.T. Compher,COL,DET,8.11,JOUABLE,0,0.228,0.2,1.9,20.5
2022021097,20230318,Luke Evangelista,NSH,WPG,7.84,JOUABLE,1,0.356,0.75,2.12,16.0
2022021097,20230318,Matt Duchene,NSH,WPG,8.87,JOUABLE,0,0.274,0.4,3.2,21.0
2022021097,20230318,Philip Tomasino,NSH,WPG,7.56,JOUABLE,0,0.34,0.4,1.6,14.5
2022021097,20230318,Mark Scheifele,WPG,NSH,7.56,JOUABLE,0,0.445,0.7,2.2,21.0
2022021097,20230318,Kyle Connor,WPG,NSH,7.56,JOUABLE,0,0.305,0.2,3.5,20.9
2022021098,20230318,Connor McDavid,EDM,SEA,10.58,ELITE,1,0.579,0.6,3.9,22.0
2022021098,20230318,Leon Draisaitl,EDM,SEA,10.28,SAFE,0,0.553,0.5,3.2,21.6
2022021098,20230318,Zach Hyman,EDM,SEA,8.37,JOUABLE,1,0.4,0.4,2.5,19.9
2022021099,20230318,Sebastian Aho,CAR,PHI,8.37,JOUABLE,1,0.316,0.2,3.1,19.3
2022021099,20230318,Martin Necas,CAR,PHI,7.56,JOUABLE,1,0.328,0.4,2.7,17.8
2022021099,20230318,Owen Tippett,PHI,CAR,8.87,JOUABLE,0,0.525,0.7,5.2,21.3
2022021100,20230318,Sam Reinhart,FLA,NJD,9.11,JOUABLE,1,0.525,0.8,3.6,20.6
2022021100,20230318,Matthew Tkachuk,FLA,NJD,9.94,SAFE,1,0.685,1.1,5.0,21.1
2022021100,20230318,Timo Meier,NJD,FLA,8.87,JOUABLE,0,0.398,0.4,3.7,18.8
2022021100,20230318,Nico Hischier,NJD,FLA,10.12,SAFE,1,0.606,0.6,3.6,19.5
2022021100,20230318,Jack Hughes,NJD,FLA,7.84,JOUABLE,0,0.34,0.2,3.7,19.8
2022021100,20230318,Dawson Mercer,NJD,FLA,8.11,JOUABLE,0,0.388,0.6,2.8,19.0
2022021101,20230318,Josh Anderson,MTL,TBL,8.11,JOUABLE,0,0.458,0.5,2.3,19.4
2022021101,20230318,Nikita Kucherov,TBL,MTL,9.75,SAFE,0,0.37,0.1,3.8,19.6
2022021101,20230318,Brayden Point,TBL,MTL,10.12,SAFE,0,0.392,0.5,2.5,19.3
2022021101,20230318,Alex Killorn,TBL,MTL,9.94,SAFE,0,0.406,0.6,2.7,18.1
2022021101,20230318,Steven Stamkos,TBL,MTL,8.11,JOUABLE,1,0.313,0.2,1.7,17.4
2022021102,20230318,Brady Tkachuk,OTT,TOR,8.37,JOUABLE,1,0.536,0.6,3.9,18.4
2022021102,20230318,William Nylander,TOR,OTT,8.37,JOUABLE,0,0.235,0.1,2.7,18.9
2022021102,20230318,John Tavares,TOR,OTT,8.63,JOUABLE,0,0.358,0.4,2.8,17.4
2022021102,20230318,Mitchell Marner,TOR,OTT,7.56,JOUABLE,1,0.194,0.2,2.7,22.6
2022021102,20230318,Auston Matthews,TOR,OTT,11.05,ELITE,0,0.472,0.4,4.8,20.8
2022021103,20230318,Sidney Crosby,PIT,NYR,8.11,JOUABLE,0,0.364,0.2,3.7,20.0
2022021103,20230318,Jason Zucker,PIT,NYR,8.11,JOUABLE,0,0.474,0.4,3.8,16.2
2022021103,20230318,Jake Guentzel,PIT,NYR,9.55,SAFE,0,0.533,0.8,4.1,20.1
2022021104,20230318,Roope Hintz,DAL,CGY,8.11,JOUABLE,0,0.595,0.7,2.9,17.1
2022021107,20230318,Bo Horvat,NYI,SJS,9.94,SAFE,0,0.305,0.3,2.8,21.6
2022021107,20230318,Anders Lee,NYI,SJS,8.87,JOUABLE,0,0.336,0.3,2.2,19.0
2022021107,20230318,Brock Nelson,NYI,SJS,7.84,JOUABLE,0,0.245,0.3,2.0,18.8
2022021107,20230318,Zach Parise,NYI,SJS,8.11,JOUABLE,1,0.342,0.7,2.6,15.2
2022021107,20230318,Tomas Hertl,SJS,NYI,9.34,JOUABLE,0,0.55,0.9,3.0,20.3
2022021108,20230319,Patrice Bergeron,BOS,BUF,9.55,SAFE,1,0.384,0.3,3.2,17.2
