game_id,date,name,team,opp,sog_score,hit_sog,actual_sog,pp1,is_home,sog_l10,atoi_l10,ixg_l10,hdcf_l10,season_g,sa_g,sog_x_atoi
2023020922,20240225,Adam Henrique,ANA,NSH,0.75,1,4,0,1,1.8,18.8,0.0937,0.0,0.286,31.5,33.8
2023020922,20240225,Frank Vatrano,ANA,NSH,5.25,0,1,1,1,2.6,18.1,0.3552,0.5,0.456,31.5,47.19
2023020922,20240225,Ryan Strome,ANA,NSH,1.75,0,1,0,1,2.1,16.1,0.1549,0.1,0.167,31.5,33.86
2023020922,20240225,Leo Carlsson,ANA,NSH,0.25,1,5,0,1,1.4,17.8,0.1567,0.1,0.211,31.5,24.94
2023020922,20240225,Alex Killorn,ANA,NSH,2.75,1,3,1,1,1.6,19.6,0.3194,0.8,0.184,31.5,31.33
2023020922,20240225,Gustav Nyquist,NSH,ANA,0.5,0,1,0,0,1.1,18.0,0.211,0.2,0.241,35.9,19.78
2023020922,20240225,Filip Forsberg,NSH,ANA,8.5,1,5,1,0,4.2,19.5,0.4613,0.7,0.466,35.9,81.97
2023020922,20240225,Colton Sissons,NSH,ANA,0.5,0,2,0,0,1.6,16.6,0.2001,0.2,0.259,35.9,26.6
2023020922,20240225,Ryan O'Reilly,NSH,ANA,5.5,0,0,1,0,2.0,20.3,0.2844,0.4,0.345,35.9,40.53
2023020923,20240226,Claude Giroux,OTT,WSH,5.5,0,1,1,0,3.1,19.7,0.2895,0.3,0.327,31.7,60.93
2023020923,20240226,Shane Pinto,OTT,WSH,6.0,0,1,1,0,3.3,18.3,0.4285,0.6,0.286,31.7,60.49
2023020923,20240226,Mathieu Joseph,OTT,WSH,0.0,0,2,0,0,1.7,16.6,0.213,0.3,0.222,31.7,28.28
2023020923,20240226,Vladimir Tarasenko,OTT,WSH,0.0,0,2,0,0,1.9,16.4,0.2097,0.2,0.283,31.7,31.11
2023020923,20240226,Tim Sttzle,OTT,WSH,0.5,0,2,0,0,1.8,20.0,0.2382,0.4,0.255,31.7,35.97
2023020923,20240226,Drake Batherson,OTT,WSH,0.0,0,1,0,0,1.9,16.6,0.2008,0.2,0.327,31.7,31.52
2023020923,20240226,Brady Tkachuk,OTT,WSH,8.5,1,3,1,0,4.7,18.5,0.5424,1.0,0.455,31.7,86.86
2023020923,20240226,Josh Norris,OTT,WSH,0.0,0,0,0,0,1.7,16.7,0.1676,0.1,0.333,31.7,28.41
2023020923,20240226,Connor McMichael,WSH,OTT,3.25,0,1,1,1,2.0,16.1,0.28,0.3,0.222,27.3,32.1
2023020923,20240226,Dylan Strome,WSH,OTT,4.25,0,1,1,1,2.8,19.4,0.3398,0.7,0.375,27.3,54.23
2023020923,20240226,Tom Wilson,WSH,OTT,1.75,0,1,0,1,2.0,18.8,0.2195,0.3,0.236,27.3,37.51
2023020923,20240226,Alex Ovechkin,WSH,OTT,7.75,0,0,1,1,4.1,19.5,0.3847,0.5,0.302,27.3,79.83
2023020924,20240226,Joe Pavelski,DAL,NYI,-0.25,1,3,0,1,1.9,17.3,0.2009,0.2,0.339,29.8,32.87
2023020924,20240226,Matt Duchene,DAL,NYI,1.25,0,1,1,1,1.9,16.5,0.2461,0.3,0.386,29.8,31.27
2023020924,20240226,Jason Robertson,DAL,NYI,1.75,0,2,0,1,2.2,19.1,0.2006,0.2,0.322,29.8,41.97
2023020924,20240226,Wyatt Johnston,DAL,NYI,4.25,0,2,1,1,2.9,18.0,0.3879,0.5,0.322,29.8,52.16
2023020924,20240226,Roope Hintz,DAL,NYI,0.25,0,2,0,1,1.4,18.0,0.1239,0.0,0.404,29.8,25.24
2023020924,20240226,Bo Horvat,NYI,DAL,4.5,1,7,0,0,3.3,22.0,0.278,0.2,0.393,29.3,72.51
2023020924,20240226,Anders Lee,NYI,DAL,3.5,0,2,1,0,2.1,16.9,0.3596,0.7,0.263,29.3,35.55
2023020924,20240226,Kyle Palmieri,NYI,DAL,6.0,0,2,1,0,3.5,17.2,0.468,0.6,0.263,29.3,60.25
2023020924,20240226,Brock Nelson,NYI,DAL,7.5,0,2,1,0,4.0,18.7,0.4457,0.5,0.439,29.3,74.76
2023020924,20240226,Mathew Barzal,NYI,DAL,6.0,1,4,0,0,4.1,22.6,0.2232,0.3,0.304,29.3,92.71
2023020924,20240226,Pierre Engvall,NYI,DAL,1.0,1,4,0,0,2.1,16.1,0.1693,0.2,0.118,29.3,33.91
2023020924,20240226,Jean-Gabriel Pageau,NYI,DAL,-0.5,0,0,0,0,1.3,16.7,0.1159,0.0,0.123,29.3,21.77
2023020925,20240226,Leon Draisaitl,EDM,LAK,4.25,1,5,1,1,1.9,20.3,0.5349,0.7,0.509,29.1,38.54
2023020925,20240226,Ryan Nugent-Hopkins,EDM,LAK,0.25,0,2,0,1,1.6,19.2,0.2179,0.3,0.278,29.1,30.74
2023020925,20240226,Connor McDavid,EDM,LAK,5.25,1,3,0,1,3.3,21.6,0.3885,0.5,0.396,29.1,71.15
2023020925,20240226,Evander Kane,EDM,LAK,6.25,1,4,1,1,3.5,17.2,0.4799,0.8,0.389,29.1,60.18
2023020925,20240226,Zach Hyman,EDM,LAK,7.25,1,3,1,1,3.5,19.3,0.511,0.8,0.685,29.1,67.54
2023020925,20240226,Anze Kopitar,LAK,EDM,0.0,0,2,0,0,1.0,19.2,0.1687,0.1,0.304,28.6,19.23
2023020925,20240226,Kevin Fiala,LAK,EDM,3.5,1,6,1,0,2.6,16.8,0.3415,0.3,0.286,28.6,43.71
2023020925,20240226,Quinton Byfield,LAK,EDM,3.5,0,2,1,0,2.3,17.9,0.4377,0.5,0.333,28.6,41.12
2023020925,20240226,Adrian Kempe,LAK,EDM,4.5,1,7,0,0,3.5,19.0,0.2646,0.3,0.339,28.6,66.38
2023020925,20240226,Pierre-Luc Dubois,LAK,EDM,-0.5,0,2,0,0,1.8,16.1,0.137,0.0,0.232,28.6,29.07
2023020925,20240226,Phillip Danault,LAK,EDM,1.5,1,4,0,0,2.1,18.5,0.1879,0.3,0.179,28.6,38.8
2023020925,20240226,Trevor Moore,LAK,EDM,4.0,1,4,1,0,2.5,18.4,0.3262,0.4,0.375,28.6,45.94
2023020926,20240226,Pavel Zacha,BOS,SEA,2.0,0,1,0,0,2.3,18.9,0.2774,0.2,0.218,29.5,43.54
2023020926,20240226,Jake DeBrusk,BOS,SEA,4.0,1,4,1,0,2.7,17.8,0.3504,0.4,0.228,29.5,48.19
2023020926,20240226,David Pastrnak,BOS,SEA,8.5,1,4,1,0,4.6,21.1,0.3952,0.5,0.61,29.5,97.17
2023020926,20240226,Brad Marchand,BOS,SEA,1.5,1,5,0,0,2.4,19.3,0.2365,0.3,0.441,29.5,46.36
2023020926,20240226,Charlie Coyle,BOS,SEA,0.5,0,1,0,0,1.7,18.9,0.2934,0.5,0.339,29.5,32.07
2023020926,20240226,Alex Wennberg,SEA,BOS,0.75,0,2,0,1,1.0,18.2,0.1774,0.3,0.14,31.8,18.25
2023020926,20240226,Yanni Gourde,SEA,BOS,3.75,0,0,1,1,2.1,17.6,0.2744,0.6,0.127,31.8,36.89
2023020926,20240226,Matty Beniers,SEA,BOS,0.25,0,1,0,1,1.8,16.4,0.1179,0.0,0.154,31.8,29.52
2023020926,20240226,Jared McCann,SEA,BOS,2.75,0,1,0,1,2.8,16.3,0.2685,0.2,0.446,31.8,45.54
2023020927,20240227,Dylan Larkin,DET,WSH,2.75,0,2,1,1,1.9,19.5,0.3468,0.5,0.481,30.3,36.97
2023020927,20240227,Alex DeBrincat,DET,WSH,1.75,1,5,0,1,2.2,17.0,0.2257,0.1,0.379,30.3,37.41
2023020927,20240227,Lucas Raymond,DET,WSH,0.25,1,3,0,1,1.9,16.4,0.2139,0.0,0.276,30.3,31.22
2023020927,20240227,J.T. Compher,DET,WSH,0.75,0,1,0,1,1.5,19.2,0.1711,0.1,0.264,30.3,28.83
2023020927,20240227,Connor McMichael,WSH,DET,3.5,1,3,1,0,2.0,16.3,0.3126,0.3,0.218,31.2,32.69
2023020927,20240227,Dylan Strome,WSH,DET,4.5,0,1,1,0,2.5,19.2,0.331,0.7,0.368,31.2,47.95
2023020927,20240227,Tom Wilson,WSH,DET,0.5,0,0,0,0,1.9,18.9,0.23,0.3,0.232,31.2,35.95
2023020927,20240227,Alex Ovechkin,WSH,DET,6.5,1,5,1,0,3.7,19.2,0.3273,0.4,0.296,31.2,70.96
2023020928,20240227,Alex Tuch,BUF,FLA,2.0,0,1,0,0,2.4,18.8,0.2653,0.4,0.314,29.0,45.16
2023020928,20240227,Jordan Greenway,BUF,FLA,0.0,0,1,0,0,1.5,18.4,0.2395,0.4,0.196,29.0,27.64
2023020928,20240227,Tage Thompson,BUF,FLA,7.0,1,7,1,0,4.3,17.6,0.389,0.3,0.333,29.0,75.85
2023020928,20240227,Casey Mittelstadt,BUF,FLA,1.0,0,0,0,0,2.2,17.1,0.1524,0.0,0.224,29.0,37.62
2023020928,20240227,Dylan Cozens,BUF,FLA,2.5,1,4,0,0,2.7,18.4,0.2837,0.2,0.2,29.0,49.58
2023020928,20240227,Carter Verhaeghe,FLA,BUF,6.75,0,1,1,1,3.7,18.9,0.4584,0.7,0.517,28.0,70.02
2023020928,20240227,Matthew Tkachuk,FLA,BUF,3.75,1,7,1,1,2.4,16.2,0.4737,0.7,0.351,28.0,38.92
2023020928,20240227,Aleksander Barkov,FLA,BUF,2.75,1,3,0,1,2.2,20.0,0.1633,0.1,0.25,28.0,44.05
2023020928,20240227,Sam Reinhart,FLA,BUF,3.25,0,2,0,1,2.4,20.3,0.3494,0.2,0.672,28.0,48.61
2023020928,20240227,Sam Bennett,FLA,BUF,3.75,1,3,1,1,2.3,16.3,0.4278,0.4,0.283,28.0,37.58
2023020929,20240227,Matias Maccelli,ARI,MTL,-0.5,1,4,0,0,1.4,16.2,0.1274,0.1,0.175,29.8,22.61
2023020929,20240227,Lawson Crouse,ARI,MTL,3.0,0,2,1,0,2.7,16.5,0.2257,0.2,0.357,29.8,44.45
2023020929,20240227,Nick Bjugstad,ARI,MTL,-0.5,1,5,0,0,1.9,16.2,0.1637,0.2,0.211,29.8,30.75
2023020929,20240227,Nick Schmaltz,ARI,MTL,2.0,1,4,1,0,1.6,18.1,0.3404,0.5,0.296,29.8,28.89
2023020929,20240227,Cole Caufield,MTL,ARI,9.75,0,1,1,1,4.4,20.2,0.4416,0.6,0.328,34.8,88.68
2023020929,20240227,Alex Newhook,MTL,ARI,1.25,0,1,0,1,1.6,17.6,0.3019,0.3,0.258,34.8,28.12
2023020929,20240227,Nick Suzuki,MTL,ARI,6.25,0,2,1,1,2.8,21.8,0.3222,0.3,0.379,34.8,61.11
2023020929,20240227,Juraj Slafkovsky,MTL,ARI,6.75,0,1,1,1,2.8,20.3,0.4412,0.6,0.207,34.8,56.84
2023020930,20240227,Sean Couturier,PHI,TBL,2.75,0,0,0,1,3.2,16.2,0.2214,0.2,0.2,28.7,51.87
2023020930,20240227,Joel Farabee,PHI,TBL,2.25,0,0,0,1,2.6,18.1,0.2319,0.1,0.288,28.7,47.11
2023020930,20240227,Ryan Poehling,PHI,TBL,-0.25,0,0,0,1,1.5,17.2,0.17,0.1,0.13,28.7,25.87
2023020930,20240227,Tyson Foerster,PHI,TBL,3.75,0,2,1,1,2.1,17.2,0.3646,0.6,0.241,28.7,36.03
2023020930,20240227,Owen Tippett,PHI,TBL,7.75,0,2,1,1,4.5,19.0,0.3963,0.5,0.382,28.7,85.61
2023020930,20240227,Morgan Frost,PHI,TBL,-0.25,1,3,0,1,1.8,16.9,0.225,0.3,0.188,28.7,30.37
2023020930,20240227,Brandon Hagel,TBL,PHI,5.5,0,2,1,0,2.6,21.4,0.477,0.5,0.367,26.6,55.65
2023020930,20240227,Nikita Kucherov,TBL,PHI,6.5,1,5,1,0,3.3,21.8,0.4021,0.5,0.644,26.6,71.88
2023020930,20240227,Brayden Point,TBL,PHI,5.5,1,3,1,0,3.1,19.5,0.3935,0.6,0.5,26.6,60.48
2023020930,20240227,Steven Stamkos,TBL,PHI,2.0,1,3,0,0,2.8,16.9,0.2636,0.1,0.404,26.6,47.26
2023020930,20240227,Anthony Cirelli,TBL,PHI,1.0,0,0,0,0,1.4,20.3,0.2305,0.2,0.203,26.6,28.48
2023020931,20240227,William Nylander,TOR,VGK,6.25,1,3,0,1,3.8,19.4,0.3907,0.4,0.544,32.1,73.77
2023020931,20240227,Tyler Bertuzzi,TOR,VGK,5.25,1,5,1,1,2.4,16.4,0.537,0.8,0.179,32.1,39.31
2023020931,20240227,John Tavares,TOR,VGK,7.25,0,1,1,1,3.5,17.6,0.458,0.5,0.309,32.1,61.57
2023020931,20240227,Mitch Marner,TOR,VGK,3.75,0,1,0,1,2.1,21.0,0.1868,0.3,0.411,32.1,44.08
2023020931,20240227,Auston Matthews,TOR,VGK,10.25,0,2,1,1,4.4,20.2,0.6464,0.8,0.929,32.1,88.73
2023020931,20240227,Chandler Stephenson,VGK,TOR,1.0,0,2,0,0,1.5,20.3,0.1402,0.1,0.222,26.2,30.52
2023020931,20240227,Ivan Barbashev,VGK,TOR,-0.5,0,2,0,0,1.0,16.6,0.1705,0.1,0.224,26.2,16.65
2023020931,20240227,William Karlsson,VGK,TOR,4.5,1,3,1,0,2.9,18.3,0.4191,0.8,0.413,26.2,53.1
2023020931,20240227,Jonathan Marchessault,VGK,TOR,3.5,1,4,1,0,2.9,17.9,0.2814,0.2,0.517,26.2,51.86
2023020931,20240227,Nicolas Roy,VGK,TOR,-0.5,1,3,0,0,1.1,16.8,0.1405,0.2,0.204,26.2,18.49
2023020932,20240227,Michael Bunting,CAR,MIN,5.0,1,4,1,0,3.1,16.1,0.4144,0.6,0.228,29.5,49.84
2023020932,20240227,Seth Jarvis,CAR,MIN,1.5,0,0,1,0,1.6,17.8,0.3126,0.5,0.31,29.5,28.45
2023020932,20240227,Andrei Svechnikov,CAR,MIN,-0.5,1,3,0,0,1.3,17.7,0.2351,0.4,0.324,29.5,22.97
2023020932,20240227,Sebastian Aho,CAR,MIN,4.5,0,1,1,0,2.6,19.8,0.3883,0.4,0.4,29.5,51.39
2023020932,20240227,Martin Necas,CAR,MIN,3.0,1,3,0,0,3.2,17.0,0.2548,0.2,0.34,29.5,54.38
2023020932,20240227,Marcus Johansson,MIN,CAR,-0.25,0,0,0,1,0.9,16.8,0.1697,0.1,0.155,27.4,15.11
2023020932,20240227,Joel Eriksson Ek,MIN,CAR,6.75,1,4,1,1,3.3,21.3,0.4977,0.6,0.483,27.4,70.23
2023020932,20240227,Matt Boldy,MIN,CAR,8.25,1,4,1,1,4.5,19.1,0.6248,0.7,0.451,27.4,85.75
2023020932,20240227,Mats Zuccarello,MIN,CAR,2.25,0,2,0,1,2.2,18.5,0.3251,0.3,0.224,27.4,40.62
2023020932,20240227,Kirill Kaprizov,MIN,CAR,9.25,1,6,1,1,4.4,21.2,0.6403,0.8,0.51,27.4,93.32
2023020932,20240227,Ryan Hartman,MIN,CAR,1.25,0,0,0,1,2.2,16.4,0.1962,0.1,0.283,27.4,36.14
2023020933,20240227,Gustav Nyquist,NSH,OTT,-0.25,1,3,0,1,1.2,17.7,0.2387,0.3,0.254,26.5,21.23
2023020933,20240227,Filip Forsberg,NSH,OTT,6.75,1,6,1,1,3.8,19.3,0.4254,0.7,0.475,26.5,73.18
2023020933,20240227,Colton Sissons,NSH,OTT,-0.25,0,1,0,1,1.5,16.5,0.179,0.2,0.254,26.5,24.78
2023020933,20240227,Ryan O'Reilly,NSH,OTT,4.25,0,0,1,1,2.0,20.0,0.2491,0.3,0.339,26.5,40.06
2023020933,20240227,Claude Giroux,OTT,NSH,3.0,0,1,0,0,2.8,19.5,0.2421,0.2,0.321,32.5,54.69
2023020933,20240227,Shane Pinto,OTT,NSH,6.5,1,6,1,0,3.2,18.6,0.4432,0.6,0.333,32.5,59.49
2023020933,20240227,Mathieu Joseph,OTT,NSH,0.5,0,1,0,0,1.8,16.7,0.1978,0.3,0.217,32.5,30.14
2023020933,20240227,Vladimir Tarasenko,OTT,NSH,2.0,0,2,0,0,2.1,16.6,0.23,0.2,0.278,32.5,34.95
2023020933,20240227,Tim Sttzle,OTT,NSH,1.0,0,2,0,0,1.8,19.4,0.2364,0.4,0.25,32.5,34.99
2023020933,20240227,Brady Tkachuk,OTT,NSH,8.5,1,5,1,0,4.2,18.1,0.4626,0.8,0.464,32.5,76.19
2023020933,20240227,Josh Norris,OTT,NSH,0.5,0,0,0,0,1.7,16.1,0.1677,0.1,0.327,32.5,27.4
2023020934,20240227,Jake Neighbours,STL,WPG,4.0,1,6,1,0,2.2,16.1,0.4639,0.6,0.333,30.8,35.52
2023020934,20240227,Brayden Schenn,STL,WPG,1.5,1,3,0,0,2.0,18.0,0.2348,0.2,0.228,30.8,35.99
2023020934,20240227,Pavel Buchnevich,STL,WPG,4.0,1,5,1,0,2.2,19.7,0.2791,0.3,0.4,30.8,43.3
2023020934,20240227,Jordan Kyrou,STL,WPG,4.5,0,1,1,0,2.5,17.6,0.4239,0.5,0.333,30.8,43.88
2023020934,20240227,Robert Thomas,STL,WPG,3.0,1,5,0,0,2.0,20.1,0.1995,0.1,0.333,30.8,40.15
2023020934,20240227,Kyle Connor,WPG,STL,4.75,0,1,0,1,2.7,20.0,0.2534,0.1,0.575,32.6,54.0
2023020934,20240227,Mark Scheifele,WPG,STL,2.75,0,1,0,1,2.1,19.1,0.171,0.1,0.34,32.6,40.21
2023020934,20240227,Sean Monahan,WPG,STL,7.25,0,2,1,1,3.0,18.1,0.5986,0.8,0.316,32.6,54.3
2023020934,20240227,Gabriel Vilardi,WPG,STL,4.25,0,0,1,1,2.3,17.4,0.2758,0.1,0.444,32.6,39.93
2023020935,20240227,Blake Coleman,CGY,LAK,3.75,1,6,1,1,2.2,17.7,0.4073,0.6,0.397,29.0,38.98
2023020935,20240227,Nazem Kadri,CGY,LAK,5.75,0,2,1,1,3.2,18.2,0.4705,0.8,0.362,29.0,58.36
2023020935,20240227,Jonathan Huberdeau,CGY,LAK,0.75,1,5,0,1,1.4,16.9,0.3666,0.6,0.158,29.0,23.69
2023020935,20240227,Yegor Sharangovich,CGY,LAK,1.75,0,2,0,1,2.1,17.6,0.2857,0.3,0.345,29.0,37.06
2023020935,20240227,Andrew Mangiapane,CGY,LAK,3.75,1,4,1,1,2.2,16.9,0.4151,0.5,0.193,29.0,37.17
2023020935,20240227,Mikael Backlund,CGY,LAK,2.75,1,4,0,1,2.9,19.7,0.2558,0.2,0.207,29.0,57.0
2023020935,20240227,Anze Kopitar,LAK,CGY,0.5,1,3,0,0,1.1,19.5,0.1713,0.1,0.298,31.3,21.43
2023020935,20240227,Kevin Fiala,LAK,CGY,5.5,1,3,1,0,3.0,17.1,0.3785,0.4,0.281,31.3,51.33
2023020935,20240227,Quinton Byfield,LAK,CGY,4.0,0,2,1,0,2.2,17.8,0.3669,0.3,0.327,31.3,39.19
2023020935,20240227,Pierre-Luc Dubois,LAK,CGY,0.0,0,2,0,0,1.9,16.5,0.2121,0.1,0.228,31.3,31.26
2023020935,20240227,Phillip Danault,LAK,CGY,2.0,1,5,0,0,2.2,18.5,0.1477,0.2,0.175,31.3,40.71
2023020935,20240227,Trevor Moore,LAK,CGY,5.0,0,1,1,0,2.7,18.3,0.3767,0.5,0.386,31.3,49.51
2023020936,20240227,Logan O'Connor,COL,DAL,3.75,0,0,1,1,2.2,16.5,0.391,0.4,0.245,27.3,36.2
2023020936,20240227,Artturi Lehkonen,COL,DAL,1.25,0,1,0,1,1.8,18.8,0.3637,0.3,0.333,27.3,33.93
2023020936,20240227,Jonathan Drouin,COL,DAL,1.25,0,0,0,1,1.6,20.1,0.2283,0.2,0.175,27.3,32.16
2023020936,20240227,Nathan MacKinnon,COL,DAL,9.25,1,6,1,1,5.8,23.4,0.5445,0.7,0.576,27.3,135.74
2023020936,20240227,Mikko Rantanen,COL,DAL,5.75,0,2,1,1,2.9,24.3,0.3747,0.3,0.508,27.3,70.37
2023020936,20240227,Joe Pavelski,DAL,COL,1.5,0,2,0,0,2.0,17.4,0.1921,0.2,0.333,31.0,34.85
2023020936,20240227,Matt Duchene,DAL,COL,1.5,1,4,1,0,1.8,16.6,0.2456,0.3,0.397,31.0,29.8
2023020936,20240227,Jason Robertson,DAL,COL,2.0,1,4,0,0,2.2,19.1,0.1834,0.2,0.317,31.0,41.91
2023020936,20240227,Wyatt Johnston,DAL,COL,4.5,1,4,1,0,2.8,18.0,0.3696,0.4,0.317,31.0,50.3
2023020936,20240227,Roope Hintz,DAL,COL,0.0,0,0,0,0,1.4,17.6,0.1327,0.1,0.397,31.0,24.65
2023020937,20240227,Sidney Crosby,PIT,VAN,6.0,1,5,1,0,3.0,19.8,0.5217,0.8,0.582,27.5,59.5
2023020937,20240227,Rickard Rakell,PIT,VAN,-0.5,1,4,0,0,1.9,16.3,0.1598,0.1,0.14,27.5,30.95
2023020937,20240227,Drew O'Connor,PIT,VAN,1.0,0,2,0,0,2.2,16.1,0.2343,0.2,0.164,27.5,35.38
2023020937,20240227,Lars Eller,PIT,VAN,2.5,1,3,1,0,2.3,17.1,0.2431,0.4,0.182,27.5,39.43
2023020937,20240227,Evgeni Malkin,PIT,VAN,1.5,1,4,0,0,2.1,18.2,0.2087,0.3,0.291,27.5,38.31
2023020937,20240227,J.T. Miller,VAN,PIT,5.25,1,4,1,1,3.2,19.3,0.3378,0.3,0.483,28.1,61.68
2023020937,20240227,Brock Boeser,VAN,PIT,3.25,1,6,1,1,2.1,17.8,0.2572,0.3,0.55,28.1,37.3
2023020937,20240227,Elias Pettersson,VAN,PIT,1.75,1,3,0,1,2.2,18.9,0.2079,0.1,0.483,28.1,41.58
2023020937,20240227,Elias Lindholm,VAN,PIT,0.25,0,1,0,1,1.8,19.0,0.1761,0.2,0.217,28.1,34.25
2023020937,20240227,Pius Suter,VAN,PIT,-0.25,0,2,0,1,1.3,16.5,0.2166,0.3,0.261,28.1,21.43
2023020938,20240227,Erik Haula,NJD,SJS,0.5,1,3,0,0,1.3,16.5,0.2052,0.4,0.231,35.5,21.49
2023020938,20240227,Nico Hischier,NJD,SJS,9.0,1,6,1,0,3.9,20.6,0.5987,1.1,0.404,35.5,80.39
2023020938,20240227,Tyler Toffoli,NJD,SJS,6.5,1,3,1,0,3.4,18.2,0.4396,0.5,0.439,35.5,61.74
2023020938,20240227,Jack Hughes,NJD,SJS,8.0,1,11,0,0,5.7,20.9,0.3943,0.3,0.429,35.5,119.22
2023020938,20240227,Jesper Bratt,NJD,SJS,7.5,1,3,1,0,3.5,19.4,0.4691,0.6,0.362,35.5,67.99
2023020938,20240227,William Eklund,SJS,NJD,1.75,0,1,1,1,1.7,19.1,0.2179,0.2,0.145,29.6,32.52
2023020938,20240227,Mikael Granlund,SJS,NJD,1.25,0,1,0,1,1.6,20.1,0.0943,0.0,0.163,29.6,32.11
2023020938,20240227,Fabian Zetterlund,SJS,NJD,1.75,1,3,0,1,2.3,20.0,0.2165,0.2,0.268,29.6,45.98
2023020939,20240228,Boone Jenner,CBJ,NYR,9.0,0,1,1,0,3.5,21.2,0.6231,0.8,0.429,35.1,74.27
2023020939,20240228,Johnny Gaudreau,CBJ,NYR,3.5,0,1,0,0,2.2,20.4,0.2264,0.2,0.14,35.1,44.88
2023020939,20240228,Kirill Marchenko,CBJ,NYR,4.0,1,3,1,0,2.3,16.5,0.3467,0.4,0.309,35.1,37.98
2023020939,20240228,Jack Roslovic,CBJ,NYR,3.0,1,3,0,0,2.5,16.4,0.3135,0.5,0.118,35.1,40.97
2023020939,20240228,Artemi Panarin,NYR,CBJ,2.75,1,4,0,1,2.1,19.9,0.1798,0.1,0.559,32.2,41.85
2023020939,20240228,Mika Zibanejad,NYR,CBJ,5.25,0,1,0,1,2.9,20.7,0.3568,0.5,0.328,32.2,60.13
2023020939,20240228,Vincent Trocheck,NYR,CBJ,7.75,1,3,1,1,3.2,23.2,0.3808,0.5,0.339,32.2,74.38
2023020939,20240228,Alexis Lafrenire,NYR,CBJ,6.25,1,3,1,1,3.2,17.4,0.453,0.5,0.288,32.2,55.73
2023020939,20240228,Chris Kreider,NYR,CBJ,9.25,0,2,1,1,4.4,19.6,0.5294,0.5,0.492,32.2,86.33
2023020940,20240228,Leon Draisaitl,EDM,STL,6.75,1,3,1,1,2.3,20.2,0.5515,0.7,0.518,32.5,46.56
2023020940,20240228,Ryan Nugent-Hopkins,EDM,STL,1.25,0,2,0,1,1.7,19.3,0.2284,0.3,0.291,32.5,32.76
2023020940,20240228,Connor McDavid,EDM,STL,5.25,1,4,0,1,2.8,21.4,0.3537,0.5,0.389,32.5,59.8
2023020940,20240228,Evander Kane,EDM,STL,7.25,0,2,1,1,3.6,17.1,0.4463,0.6,0.382,32.5,61.66
2023020940,20240228,Zach Hyman,EDM,STL,8.25,1,6,1,1,3.5,19.1,0.5251,0.9,0.691,32.5,66.81
2023020940,20240228,Jake Neighbours,STL,EDM,5.0,1,3,1,0,2.6,16.4,0.5829,0.9,0.328,30.0,42.67
2023020940,20240228,Brayden Schenn,STL,EDM,2.5,0,0,0,0,2.0,18.2,0.2658,0.3,0.224,30.0,36.47
2023020940,20240228,Pavel Buchnevich,STL,EDM,4.0,1,3,1,0,2.2,19.7,0.2728,0.4,0.411,30.0,43.38
2023020940,20240228,Jordan Kyrou,STL,EDM,4.0,1,3,1,0,2.3,17.6,0.4296,0.5,0.328,30.0,40.58
2023020940,20240228,Robert Thomas,STL,EDM,2.0,0,1,0,0,2.2,20.0,0.188,0.1,0.328,30.0,43.94
2023020941,20240229,Pavel Zacha,BOS,VGK,2.75,0,2,0,1,2.1,18.8,0.2626,0.2,0.214,31.3,39.46
2023020941,20240229,Jake DeBrusk,BOS,VGK,4.75,0,2,1,1,2.9,17.9,0.3665,0.4,0.224,31.3,51.86
2023020941,20240229,David Pastrnak,BOS,VGK,9.25,0,2,1,1,4.7,21.2,0.4117,0.5,0.633,31.3,99.83
2023020941,20240229,Brad Marchand,BOS,VGK,3.25,1,5,0,1,2.9,19.6,0.2733,0.3,0.433,31.3,56.8
2023020941,20240229,Charlie Coyle,BOS,VGK,1.75,0,1,0,1,1.7,18.9,0.3585,0.6,0.35,31.3,32.16
2023020941,20240229,Chandler Stephenson,VGK,BOS,1.5,1,3,0,0,1.7,20.2,0.1902,0.3,0.218,31.6,34.29
2023020941,20240229,Michael Amadio,VGK,BOS,1.5,1,6,0,0,2.3,16.4,0.2013,0.3,0.192,31.6,37.64
2023020941,20240229,Ivan Barbashev,VGK,BOS,0.0,0,0,0,0,0.9,16.8,0.191,0.1,0.237,31.6,15.1
2023020941,20240229,William Karlsson,VGK,BOS,5.0,1,3,1,0,2.8,18.5,0.4583,0.9,0.426,31.6,51.9
2023020941,20240229,Jonathan Marchessault,VGK,BOS,5.5,1,3,1,0,3.0,18.3,0.2892,0.2,0.542,31.6,54.78
2023020941,20240229,Nicolas Roy,VGK,BOS,0.0,0,1,0,0,1.2,16.7,0.1793,0.3,0.22,31.6,20.06
2023020942,20240229,Michael Bunting,CAR,CBJ,5.5,0,0,1,0,3.3,16.2,0.3813,0.5,0.224,31.8,53.46
2023020942,20240229,Seth Jarvis,CAR,CBJ,2.0,0,2,1,0,1.4,17.9,0.2946,0.5,0.305,31.8,25.02
2023020942,20240229,Andrei Svechnikov,CAR,CBJ,0.5,1,4,0,0,1.6,17.5,0.2547,0.4,0.342,31.8,28.07
2023020942,20240229,Sebastian Aho,CAR,CBJ,4.0,1,5,1,0,2.4,19.5,0.3399,0.4,0.393,31.8,46.9
2023020942,20240229,Martin Necas,CAR,CBJ,3.5,1,3,0,0,3.1,17.0,0.2557,0.2,0.333,31.8,52.58
