game_id,date,season,name,team,opp,qs_v10,scored,pp1,is_home,is_b2b,opp_is_b2b,ixg_l10,hdcf_l10,sog_l10,atoi_l10,season_g,ga_g,hdca_g,l3_goals,l5_goals,l3_scored,l5_scored,l10_goals,l10_scored,consec_goals,luck_factor
2024021252,20250410,2024,Jackson Blake,CAR,WSH,10.119,1,1,0,0,0,0.4806,1.0,2.4,16.9,0.195,3.6,3.7,1.0,3.0,1,2,4.0,3,0,0.832
2024021252,20250410,2024,Dylan Strome,WSH,CAR,8.106,1,1,1,0,0,0.2689,0.5,1.5,16.8,0.325,3.2,3.4,1.0,2.0,1,2,4.0,4,0,1.488
2024021252,20250410,2024,Tom Wilson,WSH,CAR,5.63,1,0,1,0,0,0.1448,0.1,1.4,18.9,0.421,3.2,3.4,0.0,1.0,0,1,3.0,3,0,2.072
2024021252,20250410,2024,Pierre-Luc Dubois,WSH,CAR,4.451,1,0,1,0,0,0.1625,0.2,1.3,17.7,0.247,3.2,3.4,0.0,1.0,0,1,2.0,2,0,1.231
2024021252,20250410,2024,Alex Ovechkin,WSH,CAR,10.945,0,1,1,0,0,0.5881,0.6,3.5,17.7,0.689,3.2,3.4,4.0,6.0,3,5,8.0,7,5,1.36
2024021253,20250410,2024,Alex Tuch,BUF,CBJ,3.881,0,0,0,0,0,0.2141,0.1,1.8,18.4,0.442,4.1,3.8,2.0,5.0,2,4,8.0,7,2,3.737
2024021253,20250410,2024,Tage Thompson,BUF,CBJ,11.37,0,1,0,0,0,0.5934,0.8,3.2,18.6,0.62,4.1,3.8,5.0,8.0,3,5,10.0,7,5,1.685
2024021253,20250410,2024,JJ Peterka,BUF,CBJ,6.719,1,1,0,0,0,0.295,0.3,2.1,18.2,0.333,4.1,3.8,1.0,1.0,1,1,4.0,4,1,1.356
2024021253,20250410,2024,Ryan McLeod,BUF,CBJ,7.836,0,1,0,0,0,0.3564,0.4,1.4,18.9,0.257,4.1,3.8,0.0,2.0,0,2,3.0,3,0,0.842
2024021253,20250410,2024,Adam Fantilli,CBJ,BUF,5.63,0,0,1,0,0,0.2317,0.3,2.6,16.3,0.325,3.1,3.9,1.0,3.0,1,2,4.0,3,1,1.726
2024021253,20250410,2024,Kent Johnson,CBJ,BUF,3.287,0,0,1,0,0,0.189,0.2,1.4,17.3,0.349,3.1,3.9,0.0,0.0,0,0,1.0,1,0,0.529
2024021253,20250410,2024,Boone Jenner,CBJ,BUF,10.945,1,1,1,0,0,0.5743,1.1,3.2,18.6,0.286,3.1,3.9,0.0,1.0,0,1,6.0,5,0,1.045
2024021253,20250410,2024,Sean Monahan,CBJ,BUF,7.281,0,0,1,0,0,0.2445,0.5,2.0,18.3,0.367,3.1,3.9,1.0,4.0,1,3,4.0,3,1,1.636
2024021253,20250410,2024,Kirill Marchenko,CBJ,BUF,6.44,0,0,1,0,0,0.2217,0.2,2.4,18.0,0.419,3.1,3.9,0.0,3.0,0,1,6.0,4,0,2.706
2024021254,20250410,2024,Bo Horvat,NYI,NYR,10.285,0,1,1,0,1,0.3734,0.4,2.4,20.1,0.342,3.9,4.9,1.0,2.0,1,2,5.0,4,0,1.339
2024021254,20250410,2024,Anders Lee,NYI,NYR,10.713,0,1,1,0,1,0.4534,0.5,3.1,16.6,0.364,3.9,4.9,1.0,2.0,1,2,3.0,3,1,0.662
2024021254,20250410,2024,Simon Holmstrom,NYI,NYR,4.665,0,0,1,0,1,0.1931,0.4,1.2,17.2,0.286,3.9,4.9,3.0,3.0,2,2,4.0,3,1,2.071
2024021254,20250410,2024,Kyle Palmieri,NYI,NYR,9.751,0,1,1,0,1,0.3516,0.5,2.1,19.3,0.312,3.9,4.9,1.0,2.0,1,2,3.0,3,1,0.853
2024021254,20250410,2024,Artemi Panarin,NYR,NYI,3.287,1,0,0,1,0,0.2109,0.0,2.6,19.6,0.461,3.9,3.3,1.0,4.0,1,3,6.0,5,1,2.845
2024021254,20250410,2024,J.T. Miller,NYR,NYI,8.37,0,1,0,1,0,0.3008,0.6,2.0,19.4,0.294,3.9,3.3,1.0,1.0,1,1,4.0,4,1,1.33
2024021254,20250410,2024,Mika Zibanejad,NYR,NYI,7.0,1,1,0,1,0,0.2667,0.5,2.0,19.1,0.218,3.9,3.3,1.0,1.0,1,1,2.0,2,0,0.75
2024021254,20250410,2024,Vincent Trocheck,NYR,NYI,7.0,1,1,0,1,0,0.3071,0.5,2.0,21.3,0.295,3.9,3.3,1.0,3.0,1,3,3.0,3,1,0.977
2024021255,20250410,2024,Wyatt Johnston,DAL,WPG,4.891,0,1,1,0,0,0.2917,0.4,1.6,18.1,0.397,2.6,2.0,0.0,2.0,0,2,6.0,6,0,2.057
2024021255,20250410,2024,Roope Hintz,DAL,WPG,3.715,0,0,1,0,0,0.2724,0.3,1.4,17.3,0.389,2.6,2.0,0.0,1.0,0,1,3.0,3,0,1.101
2024021255,20250410,2024,Mikael Granlund,DAL,WPG,4.249,0,0,1,0,0,0.2214,0.2,1.7,17.0,0.278,2.6,2.0,1.0,3.0,1,3,4.0,4,1,1.807
2024021255,20250410,2024,Mikko Rantanen,DAL,WPG,7.0,0,1,1,0,0,0.3652,0.7,1.9,18.7,0.41,2.6,2.0,1.0,1.0,1,1,3.0,3,1,0.821
2024021255,20250410,2024,Matt Duchene,DAL,WPG,6.164,0,1,1,0,0,0.3226,0.4,2.0,16.1,0.385,2.6,2.0,1.0,2.0,1,2,4.0,4,1,1.24
2024021255,20250410,2024,Jason Robertson,DAL,WPG,3.166,0,0,1,0,0,0.2831,0.4,1.9,17.9,0.436,2.6,2.0,1.0,1.0,1,1,5.0,3,0,1.766
2024021255,20250410,2024,Nikolaj Ehlers,WPG,DAL,3.166,0,0,0,0,0,0.2165,0.2,2.4,16.1,0.358,2.4,4.7,0.0,1.0,0,1,3.0,3,0,1.386
2024021255,20250410,2024,Mark Scheifele,WPG,DAL,8.37,0,1,0,0,0,0.3513,0.3,2.3,20.8,0.487,2.4,4.7,2.0,2.0,2,2,3.0,3,0,0.854
2024021255,20250410,2024,Kyle Connor,WPG,DAL,5.894,1,0,0,0,0,0.3504,0.3,3.1,20.9,0.487,2.4,4.7,0.0,1.0,0,1,2.0,2,0,0.571
2024021255,20250410,2024,Cole Perfetti,WPG,DAL,3.715,0,0,0,0,0,0.2731,0.3,2.0,16.0,0.231,2.4,4.7,1.0,3.0,1,3,4.0,4,0,1.465
2024021256,20250410,2024,Brock Nelson,COL,VAN,6.164,0,0,1,0,0,0.2509,0.3,1.8,17.2,0.312,3.8,3.9,1.0,1.0,1,1,4.0,3,0,1.594
2024021256,20250410,2024,Martin Necas,COL,VAN,10.285,0,1,1,0,0,0.3228,0.5,3.1,19.2,0.355,3.8,3.9,1.0,3.0,1,2,5.0,4,1,1.549
2024021256,20250410,2024,Valeri Nichushkin,COL,VAN,11.139,0,1,1,0,0,0.3903,0.5,3.4,21.6,0.488,3.8,3.9,1.0,1.0,1,1,2.0,2,1,0.512
2024021256,20250410,2024,Artturi Lehkonen,COL,VAN,9.941,0,1,1,0,0,0.3299,0.3,2.2,18.3,0.403,3.8,3.9,0.0,0.0,0,0,0.0,0,0,0.0
2024021256,20250410,2024,Brock Boeser,VAN,COL,5.374,0,0,0,0,0,0.2432,0.2,2.4,20.0,0.352,2.3,3.6,1.0,1.0,1,1,5.0,4,0,2.056
2024021256,20250410,2024,Jake DeBrusk,VAN,COL,7.56,1,1,0,0,0,0.4791,0.7,2.7,17.6,0.321,2.3,3.6,1.0,1.0,1,1,2.0,2,1,0.417
2024021256,20250410,2024,Pius Suter,VAN,COL,8.106,0,1,0,0,0,0.3166,0.7,1.9,20.8,0.312,2.3,3.6,2.0,3.0,1,2,4.0,3,1,1.263
2024021256,20250410,2024,Conor Garland,VAN,COL,4.249,0,0,0,0,0,0.2522,0.2,1.8,18.5,0.247,2.3,3.6,1.0,1.0,1,1,2.0,2,0,0.793
2024021257,20250410,2024,Filip Forsberg,NSH,UTA,11.224,1,1,0,0,0,0.4905,0.6,3.6,18.6,0.385,3.0,3.0,1.0,2.0,1,2,5.0,4,1,1.019
2024021257,20250410,2024,Jonathan Marchessault,NSH,UTA,4.665,0,0,0,0,0,0.1762,0.3,1.7,17.3,0.257,3.0,3.0,0.0,0.0,0,0,0.0,0,0,0.0
2024021257,20250410,2024,Michael Bunting,NSH,UTA,10.285,0,1,0,0,0,0.5132,0.6,2.4,17.0,0.25,3.0,3.0,1.0,2.0,1,2,4.0,4,1,0.779
2024021257,20250410,2024,Ryan O'Reilly,NSH,UTA,9.549,1,1,0,0,0,0.3433,0.5,1.8,19.3,0.24,3.0,3.0,1.0,1.0,1,1,2.0,2,1,0.583
2024021257,20250410,2024,Steven Stamkos,NSH,UTA,7.0,0,0,0,0,0,0.2637,0.1,2.3,18.3,0.346,3.0,3.0,4.0,4.0,3,3,4.0,3,3,1.517
2024021257,20250410,2024,Clayton Keller,UTA,NSH,10.285,0,1,1,0,0,0.3244,0.2,2.6,18.4,0.351,3.6,3.4,2.0,3.0,2,3,3.0,3,2,0.925
2024021257,20250410,2024,Dylan Guenther,UTA,NSH,6.44,1,0,1,0,0,0.2492,0.2,2.4,17.0,0.394,3.6,3.4,0.0,0.0,0,0,2.0,2,0,0.803
2024021257,20250410,2024,Logan Cooley,UTA,NSH,9.751,0,1,1,0,0,0.356,0.5,2.3,18.9,0.324,3.6,3.4,1.0,2.0,1,2,5.0,4,1,1.404
2024021257,20250410,2024,Nick Schmaltz,UTA,NSH,10.439,0,1,1,0,0,0.4968,0.6,2.5,17.8,0.231,3.6,3.4,1.0,1.0,1,1,2.0,2,1,0.403
2024021258,20250410,2024,Matty Beniers,SEA,VGK,4.249,0,0,0,0,0,0.2662,0.4,1.7,19.7,0.241,2.3,3.1,1.0,1.0,1,1,2.0,2,0,0.751
2024021258,20250410,2024,Eeli Tolvanen,SEA,VGK,3.055,0,0,0,0,0,0.168,0.2,1.4,16.1,0.282,2.3,3.1,0.0,1.0,0,1,1.0,1,0,0.595
2024021258,20250410,2024,Jaden Schwartz,SEA,VGK,8.626,0,1,0,0,0,0.4875,0.6,2.9,16.2,0.308,2.3,3.1,1.0,1.0,1,1,5.0,4,0,1.026
2024021258,20250410,2024,Jordan Eberle,SEA,VGK,2.953,0,0,0,0,0,0.1923,0.3,1.3,16.9,0.231,2.3,3.1,0.0,0.0,0,0,1.0,1,0,0.52
2024021258,20250410,2024,Jared McCann,SEA,VGK,3.055,1,0,0,0,0,0.2613,0.2,3.3,17.2,0.266,2.3,3.1,3.0,3.0,2,2,4.0,3,1,1.531
2024021258,20250410,2024,Mark Stone,VGK,SEA,6.164,0,0,1,0,0,0.2725,0.4,2.1,18.0,0.297,3.1,4.3,0.0,0.0,0,0,2.0,2,0,0.734
2024021258,20250410,2024,Tomas Hertl,VGK,SEA,7.281,0,1,1,0,0,0.364,0.5,2.3,16.5,0.443,3.1,4.3,4.0,4.0,2,2,8.0,4,2,2.198
2024021258,20250410,2024,Ivan Barbashev,VGK,SEA,4.665,1,0,1,0,0,0.1603,0.0,1.4,16.4,0.313,3.1,4.3,1.0,1.0,1,1,1.0,1,0,0.624
2024021258,20250410,2024,Pavel Dorofeyev,VGK,SEA,9.751,0,1,1,0,0,0.3535,0.3,3.1,16.4,0.423,3.1,4.3,1.0,2.0,1,2,3.0,3,0,0.849
2024021259,20250410,2024,Trevor Zegras,ANA,LAK,2.699,0,1,0,1,0,0.2903,0.4,1.7,17.4,0.226,1.8,2.5,2.0,3.0,2,3,5.0,5,1,1.722
2024021259,20250410,2024,Mason McTavish,ANA,LAK,4.451,0,1,0,1,0,0.4457,0.2,4.1,17.5,0.292,1.8,2.5,1.0,1.0,1,1,3.0,3,0,0.673
2024021259,20250410,2024,Leo Carlsson,ANA,LAK,3.166,0,0,0,1,0,0.2852,0.5,1.6,18.2,0.278,1.8,2.5,0.0,0.0,0,0,4.0,3,0,1.403
2024021259,20250410,2024,Troy Terry,ANA,LAK,6.719,0,1,0,1,0,0.4408,0.6,3.2,18.3,0.274,1.8,2.5,1.0,1.0,1,1,2.0,2,0,0.454
2024021259,20250410,2024,Alex Killorn,ANA,LAK,2.776,0,0,0,1,0,0.2253,0.2,1.8,17.2,0.231,1.8,2.5,0.0,0.0,0,0,3.0,3,0,1.332
2024021259,20250410,2024,Kevin Fiala,LAK,ANA,10.834,1,1,1,0,1,0.4061,0.5,3.0,18.2,0.395,3.3,3.7,2.0,2.0,2,2,5.0,4,0,1.231
2024021259,20250410,2024,Anze Kopitar,LAK,ANA,3.166,1,0,1,0,1,0.116,0.2,0.6,18.0,0.247,3.3,3.7,0.0,1.0,0,1,3.0,3,0,2.586
2024021259,20250410,2024,Warren Foegele,LAK,ANA,6.719,0,0,1,0,1,0.2579,0.2,2.8,16.5,0.286,3.3,3.7,0.0,2.0,0,1,3.0,2,0,1.163
2024021259,20250410,2024,Andrei Kuzmenko,LAK,ANA,4.059,0,0,1,0,1,0.2509,0.3,1.8,16.6,0.18,3.3,3.7,1.0,3.0,1,3,5.0,5,0,1.993
2024021259,20250410,2024,Quinton Byfield,LAK,ANA,7.0,1,0,1,0,1,0.2487,0.3,2.0,18.5,0.26,3.3,3.7,1.0,1.0,1,1,3.0,3,1,1.206
2024021259,20250410,2024,Adrian Kempe,LAK,ANA,8.873,0,1,1,0,1,0.4351,0.5,2.7,17.7,0.429,3.3,3.7,1.0,4.0,1,3,5.0,4,0,1.149
2024021259,20250410,2024,Trevor Moore,LAK,ANA,9.549,0,1,1,0,1,0.3611,0.5,3.0,16.3,0.269,3.3,3.7,1.0,3.0,1,3,5.0,5,0,1.385
2024021260,20250411,2024,Cole Caufield,MTL,OTT,7.56,0,1,0,0,0,0.3143,0.2,2.8,18.2,0.474,2.2,3.8,2.0,3.0,2,3,4.0,4,2,1.273
2024021260,20250411,2024,Nick Suzuki,MTL,OTT,8.873,1,1,0,0,0,0.4021,0.5,2.2,21.2,0.359,2.2,3.8,2.0,5.0,2,4,7.0,6,1,1.741
2024021260,20250411,2024,Juraj Slafkovsk,MTL,OTT,4.665,0,0,0,0,0,0.3003,0.4,1.7,18.2,0.227,2.2,3.8,0.0,0.0,0,0,3.0,2,0,0.999
2024021260,20250411,2024,Claude Giroux,OTT,MTL,3.715,0,0,1,0,0,0.1145,0.1,1.0,16.7,0.192,2.9,2.6,0.0,1.0,0,1,1.0,1,0,0.873
2024021260,20250411,2024,Shane Pinto,OTT,MTL,8.106,1,1,1,0,0,0.3648,0.7,1.3,17.3,0.273,2.9,2.6,1.0,2.0,1,2,2.0,2,0,0.548
2024021260,20250411,2024,Tim Sttzle,OTT,MTL,4.451,0,0,1,0,0,0.1637,0.0,1.6,18.9,0.269,2.9,2.6,0.0,0.0,0,0,1.0,1,0,0.611
2024021260,20250411,2024,Drake Batherson,OTT,MTL,6.719,1,0,1,0,0,0.3283,0.5,3.4,17.1,0.282,2.9,2.6,1.0,1.0,1,1,3.0,3,0,0.914
2024021261,20250411,2024,Dylan Larkin,DET,TBL,4.891,0,0,0,1,0,0.3242,0.5,1.8,21.6,0.372,2.4,4.8,1.0,1.0,1,1,1.0,1,0,0.308
2024021261,20250411,2024,Alex DeBrincat,DET,TBL,8.106,0,1,0,1,0,0.4992,0.6,3.2,18.8,0.462,2.4,4.8,2.0,3.0,2,3,5.0,5,1,1.002
2024021261,20250411,2024,Patrick Kane,DET,TBL,6.164,1,1,0,1,0,0.3593,0.3,2.8,19.1,0.294,2.4,4.8,0.0,1.0,0,1,3.0,3,0,0.835
2024021261,20250411,2024,Marco Kasper,DET,TBL,2.509,1,0,0,1,0,0.1885,0.2,1.5,16.5,0.219,2.4,4.8,0.0,1.0,0,1,3.0,3,0,1.592
2024021261,20250411,2024,Lucas Raymond,DET,TBL,6.719,0,1,0,1,0,0.4343,0.7,2.4,19.3,0.333,2.4,4.8,0.0,0.0,0,0,3.0,3,0,0.691
2024021261,20250411,2024,Nick Paul,TBL,DET,7.281,0,0,1,0,1,0.3173,0.5,2.1,17.0,0.306,3.1,3.9,0.0,1.0,0,1,2.0,2,0,0.63
2024021261,20250411,2024,Brandon Hagel,TBL,DET,5.63,0,0,1,0,1,0.1923,0.2,2.2,19.9,0.449,3.1,3.9,1.0,2.0,1,2,3.0,3,0,1.56
2024021261,20250411,2024,Nikita Kucherov,TBL,DET,11.139,0,1,1,0,1,0.459,0.5,4.1,21.0,0.459,3.1,3.9,1.0,1.0,1,1,5.0,5,0,1.089
2024021261,20250411,2024,Brayden Point,TBL,DET,9.549,0,1,1,0,1,0.4349,0.5,3.0,19.9,0.562,3.1,3.9,3.0,3.0,2,2,9.0,6,0,2.069
2024021261,20250411,2024,Jake Guentzel,TBL,DET,9.335,0,1,1,0,1,0.3383,0.2,3.2,20.9,0.5,3.1,3.9,0.0,2.0,0,2,5.0,4,0,1.478
2024021261,20250411,2024,Anthony Cirelli,TBL,DET,7.0,1,0,1,0,1,0.2648,0.3,1.9,18.4,0.342,3.1,3.9,0.0,0.0,0,0,3.0,2,0,1.133
2024021262,20250411,2024,Timo Meier,NJD,PIT,10.713,0,1,1,0,0,0.415,0.4,3.4,19.1,0.325,3.4,4.3,3.0,3.0,2,2,6.0,4,2,1.446
2024021262,20250411,2024,Nico Hischier,NJD,PIT,10.945,0,1,1,0,0,0.4479,0.4,2.0,20.9,0.486,3.4,4.3,2.0,5.0,2,3,7.0,5,0,1.563
2024021262,20250411,2024,Dawson Mercer,NJD,PIT,9.751,0,1,1,0,0,0.4039,0.6,2.4,17.5,0.218,3.4,4.3,0.0,0.0,0,0,2.0,1,0,0.495
2024021262,20250411,2024,Stefan Noesen,NJD,PIT,6.164,0,0,1,0,0,0.2581,0.3,1.5,17.0,0.276,3.4,4.3,1.0,1.0,1,1,2.0,2,1,0.775
2024021262,20250411,2024,Jesper Bratt,NJD,PIT,7.0,0,0,1,0,0,0.222,0.3,1.8,19.7,0.269,3.4,4.3,1.0,1.0,1,1,2.0,2,0,0.901
2024021262,20250411,2024,Sidney Crosby,PIT,NJD,11.301,1,1,0,0,0,0.5025,0.5,3.3,20.4,0.403,3.0,3.7,4.0,5.0,2,3,8.0,6,1,1.592
2024021262,20250411,2024,Rickard Rakell,PIT,NJD,10.834,0,1,0,0,0,0.5131,0.8,2.3,19.1,0.436,3.0,3.7,1.0,2.0,1,2,3.0,3,0,0.585
2024021262,20250411,2024,Bryan Rust,PIT,NJD,10.945,1,1,0,0,0,0.3831,0.6,3.5,20.3,0.412,3.0,3.7,1.0,2.0,1,2,6.0,5,0,1.566
2024021262,20250411,2024,Evgeni Malkin,PIT,NJD,7.836,1,0,0,0,0,0.3366,0.4,2.2,18.0,0.231,3.0,3.7,0.0,2.0,0,2,3.0,3,0,0.891
2024021263,20250411,2024,Connor McDavid,EDM,SJS,7.0,0,0,1,0,0,0.2752,0.0,2.2,21.9,0.406,4.5,4.1,1.0,2.0,1,2,4.0,4,0,1.453
2024021263,20250411,2024,Zach Hyman,EDM,SJS,11.047,0,1,1,0,0,0.5286,0.7,2.9,18.4,0.375,4.5,4.1,0.0,0.0,0,0,3.0,3,0,0.568
2024021263,20250411,2024,Viktor Arvidsson,EDM,SJS,6.44,0,0,1,0,0,0.2599,0.3,2.7,16.6,0.222,4.5,4.1,1.0,3.0,1,3,4.0,4,1,1.539
2024021263,20250411,2024,William Eklund,SJS,EDM,7.281,0,0,0,0,0,0.2834,0.1,2.5,19.6,0.233,3.3,3.2,0.0,0.0,0,0,3.0,3,0,1.059
2024021263,20250411,2024,Macklin Celebrini,SJS,EDM,10.713,0,1,0,0,0,0.3773,0.3,3.0,20.3,0.364,3.3,3.2,3.0,3.0,1,1,3.0,1,1,0.795
2024021263,20250411,2024,Tyler Toffoli,SJS,EDM,10.834,0,1,0,0,0,0.4175,0.6,3.2,18.3,0.392,3.3,3.2,2.0,2.0,2,2,4.0,3,1,0.958
2024021263,20250411,2024,Will Smith,SJS,EDM,9.549,1,1,0,0,0,0.3155,0.3,2.2,18.9,0.243,3.3,3.2,4.0,4.0,3,3,4.0,3,3,1.268
2024021264,20250411,2024,Blake Coleman,CGY,MIN,4.891,0,0,1,0,0,0.2085,0.1,2.5,17.5,0.192,3.5,3.5,0.0,2.0,0,1,2.0,1,0,0.959
2024021264,20250411,2024,Nazem Kadri,CGY,MIN,11.301,1,1,1,0,0,0.4471,0.6,3.9,21.1,0.397,3.5,3.5,0.0,1.0,0,1,6.0,4,0,1.342
2024021264,20250411,2024,Jonathan Huberdeau,CGY,MIN,9.751,0,1,1,0,0,0.2758,0.3,2.0,21.4,0.359,3.5,3.5,1.0,1.0,1,1,2.0,2,0,0.725
2024021264,20250411,2024,Matt Coronato,CGY,MIN,5.374,0,0,1,0,0,0.1928,0.1,2.4,19.3,0.315,3.5,3.5,3.0,3.0,3,3,5.0,4,3,2.593
2024021264,20250411,2024,Joel Eriksson Ek,MIN,CGY,11.37,0,1,0,0,0,0.5915,0.7,4.2,20.2,0.302,2.9,2.2,4.0,4.0,1,1,6.0,3,1,1.014
2024021264,20250411,2024,Matt Boldy,MIN,CGY,9.335,0,0,0,0,0,0.4049,0.5,3.1,20.6,0.329,2.9,2.2,1.0,2.0,1,2,3.0,3,0,0.741
2024021264,20250411,2024,Frederick Gaudreau,MIN,CGY,3.715,0,0,0,0,0,0.2075,0.2,1.3,16.8,0.228,2.9,2.2,0.0,0.0,0,0,3.0,2,0,1.446
2024021264,20250411,2024,Mats Zuccarello,MIN,CGY,5.894,0,0,0,0,0,0.2485,0.5,2.2,19.6,0.273,2.9,2.2,1.0,1.0,1,1,2.0,2,0,0.805
2024021264,20250411,2024,Kirill Kaprizov,MIN,CGY,11.139,0,1,0,0,0,0.4876,0.5,4.1,21.8,0.658,2.9,2.2,2.0,3.0,1,2,7.0,4,1,1.436
2024021264,20250411,2024,Marco Rossi,MIN,CGY,8.106,0,0,0,0,0,0.4247,0.6,1.9,18.5,0.304,2.9,2.2,1.0,2.0,1,2,3.0,3,0,0.706
2024021265,20250412,2024,Bo Horvat,NYI,PHI,9.751,1,1,0,0,0,0.3314,0.4,2.3,19.6,0.338,3.9,2.4,1.0,2.0,1,2,3.0,3,0,0.905
2024021265,20250412,2024,Anders Lee,NYI,PHI,10.439,1,1,0,0,0,0.4489,0.5,3.0,16.9,0.359,3.9,2.4,1.0,1.0,1,1,3.0,3,0,0.668
2024021265,20250412,2024,Simon Holmstrom,NYI,PHI,4.665,0,0,0,0,0,0.183,0.4,1.1,16.6,0.282,3.9,2.4,2.0,3.0,1,2,3.0,2,0,1.639
2024021265,20250412,2024,Kyle Palmieri,NYI,PHI,9.751,0,1,0,0,0,0.3733,0.5,2.4,18.8,0.308,3.9,2.4,1.0,1.0,1,1,3.0,3,0,0.804
2024021265,20250412,2024,Noah Cates,PHI,NYI,4.451,0,0,1,0,0,0.1361,0.2,0.9,17.8,0.203,4.5,3.1,0.0,1.0,0,1,1.0,1,0,0.735
2024021265,20250412,2024,Sean Couturier,PHI,NYI,9.941,0,1,1,0,0,0.3998,0.3,3.2,19.6,0.2,4.5,3.1,1.0,3.0,1,2,5.0,4,1,1.251
2024021265,20250412,2024,Matvei Michkov,PHI,NYI,7.56,0,0,1,0,0,0.3896,0.4,3.0,18.4,0.316,4.5,3.1,0.0,4.0,0,2,4.0,2,0,1.027
2024021265,20250412,2024,Travis Konecny,PHI,NYI,4.891,0,0,1,0,0,0.275,0.2,2.3,20.0,0.308,4.5,3.1,0.0,0.0,0,0,2.0,2,0,0.727
2024021265,20250412,2024,Tyson Foerster,PHI,NYI,10.439,1,1,1,0,0,0.3926,0.6,2.4,19.1,0.286,4.5,3.1,4.0,6.0,2,4,6.0,4,2,1.528
2024021266,20250412,2024,Seth Jarvis,CAR,NYR,11.224,1,1,1,0,0,0.4172,0.3,3.9,18.5,0.437,3.9,5.1,1.0,2.0,1,2,4.0,3,1,0.959
2024021266,20250412,2024,Sebastian Aho,CAR,NYR,7.836,0,0,1,0,0,0.297,0.1,2.4,19.4,0.364,3.9,5.1,0.0,0.0,0,0,2.0,2,0,0.673
2024021266,20250412,2024,Jackson Blake,CAR,NYR,10.713,1,1,1,0,0,0.5042,1.0,2.7,17.0,0.205,3.9,5.1,1.0,4.0,1,3,5.0,4,1,0.992
2024021266,20250412,2024,Artemi Panarin,NYR,CAR,4.249,0,0,0,0,0,0.1969,0.0,2.9,19.0,0.481,3.5,3.7,3.0,4.0,2,3,7.0,5,2,3.555
2024021266,20250412,2024,J.T. Miller,NYR,CAR,8.873,1,1,0,0,0,0.3071,0.6,1.9,19.0,0.29,3.5,3.7,1.0,1.0,1,1,4.0,4,0,1.303
2024021266,20250412,2024,Mika Zibanejad,NYR,CAR,6.719,0,0,0,0,0,0.2511,0.5,2.2,18.7,0.228,3.5,3.7,2.0,2.0,2,2,3.0,3,1,1.195
2024021266,20250412,2024,Vincent Trocheck,NYR,CAR,9.549,0,1,0,0,0,0.4181,0.7,2.3,20.9,0.304,3.5,3.7,2.0,3.0,2,3,4.0,4,2,0.957
2024021267,20250412,2024,Brock Nelson,COL,LAK,2.861,1,0,0,0,0,0.1985,0.2,1.7,17.6,0.308,1.7,2.2,0.0,1.0,0,1,2.0,2,0,1.008
2024021267,20250412,2024,Martin Necas,COL,LAK,7.56,0,1,0,0,0,0.3079,0.5,3.1,19.1,0.351,1.7,2.2,1.0,3.0,1,2,5.0,4,0,1.624
2024021267,20250412,2024,Valeri Nichushkin,COL,LAK,9.335,1,1,0,0,0,0.4113,0.5,3.3,21.8,0.476,1.7,2.2,1.0,1.0,1,1,2.0,2,0,0.486
2024021267,20250412,2024,Artturi Lehkonen,COL,LAK,7.0,0,1,0,0,0,0.3086,0.1,2.4,18.8,0.397,1.7,2.2,0.0,0.0,0,0,0.0,0,0,0.0
2024021267,20250412,2024,Kevin Fiala,LAK,COL,9.549,1,1,1,0,0,0.4411,0.5,2.8,18.5,0.416,2.6,4.1,3.0,4.0,2,3,6.0,4,1,1.36
2024021267,20250412,2024,Anze Kopitar,LAK,COL,2.567,1,0,1,0,0,0.1235,0.2,0.7,17.9,0.256,2.6,4.1,1.0,2.0,1,2,3.0,3,1,2.429
2024021267,20250412,2024,Warren Foegele,LAK,COL,3.561,0,0,1,0,0,0.2141,0.1,2.7,16.6,0.282,2.6,4.1,0.0,0.0,0,0,3.0,2,0,1.401
2024021267,20250412,2024,Quinton Byfield,LAK,COL,4.891,1,0,1,0,0,0.2616,0.3,1.9,19.1,0.269,2.6,4.1,2.0,2.0,2,2,3.0,3,2,1.147
2024021267,20250412,2024,Adrian Kempe,LAK,COL,6.719,0,1,1,0,0,0.4049,0.4,2.5,17.6,0.423,2.6,4.1,0.0,2.0,0,2,4.0,3,0,0.988
2024021267,20250412,2024,Trevor Moore,LAK,COL,7.56,0,1,1,0,0,0.3426,0.5,2.6,16.2,0.265,2.6,4.1,0.0,2.0,0,2,4.0,4,0,1.168
2024021268,20250412,2024,Alex Tuch,BUF,FLA,3.561,0,0,0,0,0,0.2786,0.3,2.1,18.3,0.436,2.7,2.1,2.0,3.0,2,3,8.0,7,0,2.872
2024021268,20250412,2024,Tage Thompson,BUF,FLA,10.581,0,1,0,0,0,0.5887,0.8,3.2,18.3,0.611,2.7,2.1,4.0,6.0,2,4,10.0,7,0,1.699
2024021268,20250412,2024,JJ Peterka,BUF,FLA,4.891,1,1,0,0,0,0.3097,0.3,2.3,17.5,0.342,2.7,2.1,2.0,2.0,2,2,4.0,4,2,1.292
2024021268,20250412,2024,Ryan McLeod,BUF,FLA,5.63,0,1,0,0,0,0.3785,0.5,1.5,18.3,0.253,2.7,2.1,0.0,1.0,0,1,3.0,3,0,0.793
